ID,datetime,Acceleration x,Acceleration y,Acceleration z,Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z,La,Lo,He,V,D,Ho,VA,Magnetic field x,Magnetic field y,Magnetic field z,Weather,Temperature (Celsius),UV index,Wind (km/h),Humidity (%),hate-enjoy,bored-interested,absorbed,tiring-energizing,depressed-happy,bad-good_physically,sense_accomplishment,Average PACES,gyro_mean,gyro_median,gyro_magnitude,mag_mean,mag_median,mag_strength,acc_mean,acc_median,acc_angle,lacc_mean,lacc_median,tot_acc,lat_shift,lon_shift,distance,cum_dist,height_diff,ascent,descent,total_ascent,total_descent,direction_diff,velocity_diff,acceleration
2.0,1686307976.741113,0.9453863767914424,3.573254147965387,8.949500510613651,0.0011351732372781,-0.0927715029103669,-0.042298589583659,-0.0062727228197151,-0.001941015960075,0.0029542291458289,52.39915515940051,4.899400272932998,2.7653460911785563,1.3517993855049342,122.43605744276064,5.607995373700494,5.607995373700494,-16.654161074303634,-24.045662254687176,-35.290237995172966,0,21.0,5,16.0,63.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,-0.0017531698779870667,-0.001941015960075,0.007200143358038462,-25.330020441387926,-24.045662254687176,45.8361849646247,4.489380345123494,3.573254147965387,0.39166824993513444,-0.0446449730855826,-0.042298589583659,0.10196573469207032,52.39895096891863,4.899936377671069,0.042877703235483046,13.713125558789569,0.8814157817156603,0.8814157817156603,0.0,4.715518961289284,1.9501728701107286,14.127129280775165,0.2726027297546756,196.2739654233664
2.0,1686308006.741113,0.6743886906085629,3.3332205124656755,8.969801656892985,0.0164565826157132,-0.0863653096568998,-0.1022213396311595,-0.0029561416907482,0.0200025020236618,-0.00272251860106,52.39895096891863,4.899936377671069,2.4161083209638794,1.2971455091573003,125.08036980468596,4.813670434209395,4.813670434209395,-14.714463316052166,-23.30314040026128,-35.681254405849025,0,21.0,5,16.0,63.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,0.004774613910617866,-0.00272251860106,0.020402229496687165,-24.566286040720826,-23.30314040026128,45.085515403160855,4.325803619989075,3.3332205124656755,0.36239024178230966,-0.057376688890782034,-0.0863653096568998,0.13482947785817775,52.3987398486856,4.900432641388618,0.041045856030239414,13.754171414819808,-0.34923777021467695,0.0,0.34923777021467695,4.715518961289284,2.2994106403254055,2.6443123619253157,-0.054653876347633856,-39.35079097029637
2.0,1686308036.741113,1.3683328484541537,2.361896688701301,9.240256476497018,0.0271443828319817,-0.1114073846957618,-0.0852164370824795,-0.0056255222989781,-0.0086943885302263,0.0056884012122795,52.3987398486856,4.900432641388618,2.390514068957418,1.214016041563332,119.506136014181,4.803950377632388,4.803950377632388,-15.538244694373002,-20.49454366098536,-38.53437009502952,0,21.0,5,16.0,63.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,-0.0028771698723082995,-0.0056255222989781,0.011815109030503838,-24.855719483462632,-20.49454366098536,46.32883601683677,4.323495337884157,2.361896688701301,0.28723728025204387,-0.05649314631541987,-0.0852164370824795,0.14286449535525203,52.3985555777742,4.900904982203318,0.038037452455228535,13.792208867275036,-0.02559425200646137,0.0,0.02559425200646137,4.715518961289284,2.325004892331867,5.574233790504962,-0.08312946759396822,-59.853216667657115
2.0,1686308066.741113,1.0021421935226744,2.36950850884646,9.196190496280495,0.0221909312142478,-0.1093861457061589,-0.0949111506224468,-0.0069548245997396,0.0114461697972632,0.010384477470656,52.3985555777742,4.900904982203318,2.334539936420818,0.9527718289477788,122.62781600111744,4.765588271069182,4.765588271069182,-15.16204148096754,-19.82458899036938,-37.879492538654254,0,21.0,5,16.0,63.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,0.004958607556059867,0.010384477470656,0.01694761813882663,-24.288707669997063,-19.82458899036938,45.36251520246225,4.189280399549877,2.36950850884646,0.2727849451644675,-0.06070212170478597,-0.0949111506224468,0.14651243228163707,52.39836806489624,4.901413670272116,0.040322467352116406,13.832531334627152,-0.055974132536599885,0.0,0.055974132536599885,4.715518961289284,2.380979024868467,3.121679986936442,-0.2612442126155533,-188.0958330831984
2.0,1686308096.741113,0.5104127633808465,1.410548041640528,9.522793936824169,0.0316400726857311,-0.1463792097734423,-0.0595942739954847,-0.0190156247514602,0.0034527957153395,-0.003998320804915,52.39836806489624,4.901413670272116,2.560558990761637,1.0877348484250713,122.45851776971348,4.765289498551334,4.765289498551334,-15.05119498676022,-15.110289226304616,-40.60792204244248,0,21.0,5,16.0,63.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,-0.006520383280345233,-0.003998320804915,0.019735813948232,-23.589802085169108,-15.110289226304616,45.86788248477511,3.8145849139485146,1.410548041640528,0.15623881172751616,-0.05811113702773196,-0.0595942739954847,0.1611814032278683,52.398177542797136,4.90196162584241,0.042789911780156384,13.875321246407308,0.22601905434081893,0.22601905434081893,0.0,4.941538015630103,2.380979024868467,0.16929823140395683,0.1349630194772925,97.1733740236506
2.0,1686308126.741113,0.7041303079435142,1.212914859280728,9.53276315065894,0.0411448716756499,-0.1419807832296136,-0.0801645656828059,-0.0128028917967477,-6.946504720492869e-05,0.0077819872450157,52.398177542797136,4.90196162584241,1.805540439983209,1.0865989529660594,114.15052234495148,4.798684185088038,4.798684185088038,-15.796268216821533,-14.236490085424968,-41.08962830802463,0,21.0,5,16.0,63.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,-0.0016967898663123092,-6.946504720492869e-05,0.014982596211391395,-23.707462203423706,-15.796268216821533,46.26615711318359,3.816602772627727,1.212914859280728,0.14607461224614254,-0.06033349241225653,-0.0801645656828059,0.16816004538181217,52.39807384846117,4.902521700227936,0.03971068948393521,13.915031935891244,-0.7550185507784282,0.0,0.7550185507784282,4.941538015630103,3.135997575646895,8.307995424761998,-0.0011358954590119374,-0.817844730488595
2.0,1686308156.741113,-0.0698763800614717,0.4915861849753273,9.642237605417012,0.060684040225927,-0.1232443203908705,-0.087601309861287,0.0002590234064045,-0.0100463069545062,-0.0029593732118877,52.39807384846117,4.902521700227936,0.7363507702946663,0.951051472144806,95.92453889679292,4.8165516414894745,4.8165516414894745,-16.102441630347727,-3.4457718940457887,-40.399941636390814,0,21.0,5,16.0,63.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,-0.004248885586663133,-0.0029593732118877,0.010476319313406953,-19.98271838692811,-16.102441630347727,43.62702436137876,3.354649136776956,0.4915861849753273,0.051449617611814914,-0.050053863342076836,-0.087601309861287,0.16292852646532677,52.39801826441344,4.902980606200357,0.03174339892082031,13.946775334812065,-1.0691896696885426,0.0,1.0691896696885426,4.941538015630103,4.205187245335438,18.22598344815856,-0.13554748082125334,-97.5941861913024
2.0,1686308186.741113,-0.2554086101607771,0.999831435854072,9.563876551444958,0.0545833928236161,-0.1772463622469677,-0.0929131415446862,-0.0075525680320978,0.0050748122080432,0.0040665764341574,52.39801826441344,4.902980606200357,0.5569103514775634,0.7991025497000133,97.47133762600818,5.100428204350821,5.100428204350821,-12.821723603254911,-13.890834656772236,-29.64162537277929,0,21.0,5,16.0,63.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,0.0005296068700342665,0.0040665764341574,0.009966546378822216,-18.784727877602148,-13.890834656772236,35.156476478171726,3.4360997923794177,0.999831435854072,0.10748374108763616,-0.0718587036560126,-0.0929131415446862,0.20743305323314165,52.39782583406347,4.903447420065097,0.038222909194176445,13.984998244006242,-0.17944041881710293,0.0,0.17944041881710293,4.941538015630103,4.384627664152541,1.5467987292152543,-0.15194892244479274,-109.40322416025077
2.0,1686308216.741113,-0.6144855812527485,0.4005610687053756,9.601863286100476,0.035440122148335,-0.1335018684392153,-0.1186112322534946,-0.0177012488557432,-0.0022321249865649,0.0004536017362299,52.39782583406347,4.903447420065097,2.080022983501355,0.8926661340719751,112.9638951594321,4.911859524601126,4.911859524601126,-11.943341697288664,-12.014023825032822,-38.751219376822974,0,21.0,5,16.0,63.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,-0.006493257368692734,-0.0022321249865649,0.017847194388578506,-20.902861633048154,-12.014023825032822,42.29228277779896,3.1293129245177016,0.4005610687053756,0.07624471603525902,-0.0722243261814583,-0.1186112322534946,0.18206420722191083,52.397508578751776,4.903984274245289,0.05070746697306111,14.035705710979302,1.5231126320237918,1.5231126320237918,0.0,6.464650647653895,4.384627664152541,15.49255753342392,0.09356358437196188,67.36578074781255
2.0,1686308246.741113,-1.291770679738262,0.5596634016886797,9.511664945394685,0.0366938305675786,-0.1855465610416002,-0.1214984595558501,-0.0002424064776952,0.0055149707392733,-0.0115295225038927,52.397508578751776,4.903984274245289,2.653989851723115,0.8435535485592609,106.1041011121267,5.017454412821644,5.017454412821644,-11.451251472068938,-13.731864360784064,-44.07352465193793,0,21.0,5,16.0,63.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,-0.0020856527474382,-0.0002424064776952,0.012782939893594018,-23.085546828263645,-13.731864360784064,47.56228373768982,2.9265192224483676,0.5596634016886797,0.14694072904874803,-0.09011706334329056,-0.1214984595558501,0.22480177755198238,52.39717010015287,4.904417203907798,0.04774282955739902,14.0834485405367,0.5739668682217598,0.5739668682217598,0.0,7.0386175158756545,4.384627664152541,6.8597940473053995,-0.049112585512714246,-35.36106156915426
2.0,1686308276.741113,-0.9011667425900896,0.7020822310289799,9.555940075299596,0.0138262177327887,-0.1261896644618436,-0.0898201390835318,0.0082127324961703,-0.0108236887464576,0.0053831702259618,52.39717010015287,4.904417203907798,2.3511496864880126,1.0767251543377632,120.95779545319584,4.98483754266782,4.98483754266782,-18.58715910958772,-16.398945660480965,-43.093780076936525,0,21.0,5,16.0,63.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,0.0009240713252248331,0.0053831702259618,0.014614367410720388,-26.02662828233507,-18.58715910958772,49.713999877900676,3.1189518545794956,0.7020822310289799,0.11898142173571653,-0.06739452860419558,-0.0898201390835318,0.15550772681372507,52.39689584337474,4.904888275080984,0.04417660953973172,14.127625150076431,-0.30284016523510227,0.0,0.30284016523510227,7.0386175158756545,4.687467829387643,14.853694341069144,0.23317160577850227,167.88355616052164
2.0,1686308306.741113,-0.4202951969374094,1.900751340752406,9.428939604601323,0.05722286875761,-0.1476205889642584,-0.1138100176516747,0.0094193787921516,0.0004691788009275,-0.0024111241230198,52.39689584337474,4.904888275080984,2.694989971940716,0.6193962348089186,167.17223835417354,4.876500172302358,4.876500172302358,0.2461909300444142,-20.65588506483874,-39.9358941261342,0,21.0,5,16.0,63.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,0.0024924778233531004,0.0004691788009275,0.009734389817234726,-20.115196086976173,-20.65588506483874,44.96222678470968,3.6364652494721064,1.900751340752406,0.2035958425173832,-0.06806924595277436,-0.1138100176516747,0.1949846535317067,52.39691544468569,4.905175183748907,0.019588333344556973,14.147213483420988,0.3438402854527034,0.3438402854527034,0.0,7.382457801328358,4.687467829387643,46.2144429009777,-0.4573289195288446,-329.2768220607681
2.0,1686308336.741113,-0.5854727349691833,1.935835997726744,9.467965238457484,0.0207121652630558,-0.13161030818258,-0.0887989283140921,-0.0021633839455204,0.0283032517898704,0.0154553209786112,52.39691544468569,4.905175183748907,3.056691721485307,0.2630944359884258,206.9122462258563,4.958813330866742,4.958813330866742,-8.653923495715818,-20.79982283889063,-41.18642908058419,0,21.0,5,16.0,63.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,0.013865062940987069,0.0154553209786112,0.03232060083798624,-23.54672513839688,-20.79982283889063,46.94512714232362,3.606109500405015,1.935835997726744,0.21044537260853832,-0.06656569041120543,-0.0887989283140921,0.16011095115428264,52.3968006601538,4.905736791748109,0.04018581182647541,14.187399295247463,0.3617017495445909,0.3617017495445909,0.0,7.744159550872949,4.687467829387643,39.740007871682764,-0.3563017988204928,-256.5372951507548
2.0,1686308366.741113,-0.7967747814820545,1.4156398251977298,9.53297755628529,0.0089356900471114,-0.1524775113945284,-0.0816722470048247,-0.0024664170904368,0.0081021113919451,0.0169474391023079,52.3968006601538,4.905736791748109,2.8675113728269936,1.0626585146391505,106.25438762369518,4.986487559933919,4.986487559933919,-7.100860728333328,-15.746655925220212,-44.44331582176764,0,21.0,5,16.0,63.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,0.0075277111346054,0.0081021113919451,0.01894579410840095,-22.430277491773726,-15.746655925220212,47.68215302546479,3.3839475333336555,1.4156398251977298,0.1687835354618536,-0.0750713561174139,-0.0816722470048247,0.17320390864095325,52.39667943996267,4.906251876603429,0.03745778473237713,14.22485707997984,-0.18918034865831324,0.0,0.18918034865831324,7.744159550872949,4.876648178045956,100.65785860216113,0.7995640786507248,575.6861366285218
2.0,1686308396.741113,-0.4409502577623784,1.6546943103714495,9.483669667022909,0.0355777008779748,-0.1253520852238825,-0.034586965654156,0.023145984206656,-0.0206457657717235,-0.0261004110475504,52.39667943996267,4.906251876603429,2.579639498579005,0.8963436149982095,106.70984374176466,4.929814122104369,4.929814122104369,-15.983020839124624,-17.93153988174086,-41.49197401544048,0,21.0,5,16.0,63.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,-0.007866730870872635,-0.0206457657717235,0.04053659687303227,-25.135511578768654,-17.93153988174086,47.943518700365985,3.56580457321066,1.6546943103714495,0.1786423054167032,-0.04145378333335457,-0.034586965654156,0.13481534134845308,52.39646038709407,4.906824790535951,0.04587323973926864,14.270730319719108,-0.28787187424798866,0.0,0.28787187424798866,7.744159550872949,5.164520052293945,0.4554561180694776,-0.16631489964094104,-119.74672774147754
2.0,1686308426.741113,-0.6629103780582252,2.0258836763899843,9.378316068838762,-0.0021207977929738,-0.1108548234859543,-0.0787293414307745,-0.0062168260330075,0.0132748670860606,0.0418460526617725,52.39646038709407,4.906824790535951,3.1504551387702424,0.829995718424373,107.6803213779371,4.845254295784633,4.845254295784633,-11.540280430522186,-16.87716034390279,-40.44331996488256,0,21.0,5,16.0,63.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,0.016301364571608534,0.0132748670860606,0.04433918295874533,-22.953586913102512,-16.87716034390279,45.31753240712436,3.5804297890568404,2.0258836763899843,0.2234917675884415,-0.06390165423656753,-0.0787293414307745,0.13598381843257762,52.396258493177015,4.907231831015221,0.035591224466674495,14.306321544185783,0.5708156401912374,0.5708156401912374,0.0,8.314975191064185,5.164520052293945,0.970477636172447,-0.06634789657383644,-47.77048553316224
2.0,1686308456.741113,0.4096796892178769,1.5950141113483354,9.47052878171403,0.0482320975525758,-0.1143407352431523,-0.0718296424501779,-0.0056411608165463,0.0064401694955859,-0.0237346113858349,52.396258493177015,4.907231831015221,3.66036007332926,0.8779057627593493,113.13835239444316,4.8432957218000565,4.8432957218000565,-15.99282713125873,-15.385285074347692,-39.91143921353169,0,21.0,5,16.0,63.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,-0.007645200902265101,-0.0056411608165463,0.025231532972188116,-23.763183806379374,-15.99282713125873,45.66618548296657,3.825074194093414,1.5950141113483354,0.1721640159511874,-0.0459794267135848,-0.0718296424501779,0.1433863190990906,52.39603409355417,4.907806946608482,0.04631776793367632,14.352639312119459,0.5099049345590174,0.5099049345590174,0.0,8.824880125623203,5.164520052293945,5.458031016506055,0.047910044334976254,34.4952319211829
2.0,1686308486.741113,-0.3593630966337601,1.2331663105275372,9.386940647540706,0.0042400995815105,-0.1571750282526744,-0.1128434690319939,-9.826575375057214e-05,0.0097904629991482,0.0199969861670304,52.39603409355417,4.907806946608482,2.363037539211412,0.9906353263661036,124.18252012471991,4.914949678062169,4.914949678062169,-12.99335525841113,-14.945763152166707,-41.34594490354424,0,21.0,5,16.0,63.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,0.009896394470809344,0.0097904629991482,0.02226527066218723,-23.09502110470736,-14.945763152166707,45.84419567446746,3.420247953811495,1.2331663105275372,0.13599037396040176,-0.08859279923438594,-0.1128434690319939,0.19353453555855266,52.39581971543068,4.908252671041877,0.03850814221742712,14.391147454336886,-1.297322534117848,0.0,1.297322534117848,8.824880125623203,6.461842586411793,11.044167730276754,0.11272956360675435,81.16528579686313
2.0,1686308516.741113,0.577556657057542,2.362930011749268,9.143636191441464,0.0171002027322538,-0.1618943286722956,-0.0802948199327175,0.0303632274802881,0.0418479591014777,0.0028966854845818,52.39581971543068,4.908252671041877,1.5417936037294566,1.2230061881933405,129.1695670403832,4.951038024043318,4.951038024043318,-17.05701754643367,-19.41751868908222,-38.62979335051317,0,21.0,5,16.0,63.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,0.0250359573554492,0.0303632274802881,0.0517838589791767,-25.03477652867635,-19.41751868908222,46.478412342974394,4.028040953416092,2.362930011749268,0.2600088127027601,-0.07502964862425311,-0.0802948199327175,0.18151983004003994,52.2939515345238,4.969316683733159,12.062853235879183,26.45400069021607,-0.8212439354819552,0.0,0.8212439354819552,8.824880125623203,7.283086521893748,4.987046915663299,0.23237086182723687,167.30702051561053
1.0,1686248586.628252,0.4890994125366211,-7.909398321533204,2.5191154724121096,-0.044217666926666,0.0928769377751095,0.0513264609735621,-0.025599017141256,0.0329160225674211,-0.0265980353516629,52.2939515345238,4.969316683733159,-1.6078733364123028,0.5258081674575789,138.60802020946903,41.57172956364139,41.57172956364139,-5.568166598827145,32.59385268425064,-25.13382948042956,0,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-0.006427009975165934,-0.025599017141256,0.049459374286636534,0.6306188683313122,-5.568166598827145,41.533999282831374,-1.6337278121948244,0.4890994125366211,1.2630092273809812,0.03332857727400187,0.0513264609735621,0.11495970265701685,52.29367309032188,4.96950557447162,0.03352077565173509,26.487521465867804,-3.1496669401417594,0.0,3.1496669401417594,8.824880125623203,10.432753462035507,9.438453169085818,-0.6971980207357616,-501.98257492974835
