,ID,datetime,Acceleration x,Acceleration y,Acceleration z,Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z,La,Lo,He,V,D,Ho,VA,Magnetic field x,Magnetic field y,Magnetic field z,Weather,Temperature (Celsius),UV index,Wind (m/s),Humidity (%),hate-enjoy,bored-interested,absorbed,tiring-energizing,depressed-happy,bad-good_physically,sense_accomplishment
104,1.0,2023-06-08 18:26:16.628252,0.07155574451793321,2.345551189075817,9.29649208762429,-0.041876118218695565,-0.017512971975586634,-0.01077432762492784,0.001715801435174665,0.024219459765872947,0.04852307462392168,52.29229649479684,4.970451027902059,-0.28566670073196293,0.8068178822363091,162.04333591228053,5.281873648064944,5.281873648064944,-11.757478039674085,-22.506266121912486,-35.30302567915483,Sunny,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
105,1.0,2023-06-08 18:26:26.628252,0.650964811706543,4.828431225585938,8.344891708374025,0.014007172106578949,-0.014985280819237248,0.050715310406684866,0.01295576232485473,-0.0059300330653786655,-0.041921530314721164,52.29220547272854,4.9705412520176475,0.20609778175130486,0.9244562167635573,152.9872000026694,5.00034548485141,5.00034548485141,-16.54355422973633,-31.357007446289064,-26.905185546875,Sunny,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
106,1.0,2023-06-08 18:26:36.628252,0.21042940979003905,-8.69938603363037,1.4413766418457032,-0.15710087674744427,0.24495624173283584,0.3679939411371946,-0.17782962177880107,0.17524959677481092,-0.09888460065703839,52.29211202225851,4.970614437573184,0.24504416147246957,0.9332795980276902,159.9891824649704,4.907125954330197,4.907125954330197,-6.987323074340821,36.667679424285886,-21.29732650756836,Sunny,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
107,1.0,2023-06-08 18:26:46.628252,1.5132199096679686,-9.241604711359198,0.9402371909401632,-0.09933673356744374,0.34990644487467676,0.023487048582597172,-0.009116627125426977,0.0432851234535602,-0.016833205896693123,52.29198179114942,4.9706827588096045,-0.029996206797659398,1.2703070059127834,161.9883680758773,4.912330735604369,4.912330735604369,-12.840809523457228,40.53744075274226,-20.794236462525646,Sunny,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
108,1.0,2023-06-08 18:26:56.628252,1.3479514205932617,-9.603920544433594,0.43815086059570313,-0.08683721746355294,0.07399602291584018,0.014876966996490926,0.016886656899005176,-0.023719774516066536,-0.013048533569963184,52.29186712616071,4.970743624936905,-0.3513670414686203,1.0654068861500787,158.34691843419378,4.888960642256184,4.888960642256184,-14.388871459960937,41.595090255737304,-17.76448928833008,Sunny,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
109,1.0,2023-06-08 18:27:06.628252,1.407082955932617,-9.834315435791018,0.29096643218994145,-0.09705713373944164,-0.1499435306668282,0.12611016126126057,0.01951753077097237,0.04907622805330902,-0.0054138380056247114,52.29175499899524,4.970824995807613,-0.6464055093936623,1.0587365860700337,156.92012717110902,4.8630964150473,4.8630964150473,-15.600042724609375,42.714588012695316,-17.432329864501952,Sunny,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
110,1.0,2023-06-08 18:27:16.628252,1.3954874628240412,-9.635030517578125,0.3130989074707032,0.004421679242090723,0.06333268702030184,0.08487819717688994,-0.004870403162909277,0.007406277958341319,-0.013808821665471175,52.2916486048148,4.970889490032519,-0.5275355266407132,1.1362132062351376,159.969804761019,4.861287207346949,4.861287207346949,-15.594200057212753,42.61661255961717,-17.70585200762508,Sunny,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
111,1.0,2023-06-08 18:27:26.628252,1.2268996490478514,-9.506857887268067,0.6000601684570314,-0.08928622872233387,0.17113564698100098,-0.03316431411691013,-0.018722631260752676,0.01958724365569651,-0.013695749137550593,52.291549130589814,4.970947768296311,-0.4371112952008843,1.0585476531599558,159.51650413361295,4.864213111274508,4.864213111274508,-13.932023468017578,41.786073188781735,-19.478199310302735,Sunny,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
112,1.0,2023-06-08 18:27:36.628252,1.8250198516845701,-9.212442626953127,1.790815979003906,-0.1862226043023169,0.1642175722539425,-0.07253240051865578,-0.015267125703394413,-0.014181671673431992,-0.011252462185366312,52.291450804706734,4.97101124736254,-0.6614504463970661,1.0867907301286666,155.83465730934765,4.842684392075847,4.842684392075847,-15.489225616455078,37.74721851348877,-24.437362213134765,Sunny,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
113,1.0,2023-06-08 18:27:46.628252,1.151225710782138,-9.650794705477628,1.7639621249112214,-0.22005381419509645,-0.0870639534831047,-0.01683746750727296,0.05715089932084084,-0.05887527778744697,0.020724634938524104,52.29135454100741,4.97107690560058,-0.6405787885189056,1.1090548178666566,155.6710204865861,4.829913992531383,4.829913992531383,-10.817706909179687,39.32531314849854,-24.92359603881836,Sunny,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
114,1.0,2023-06-08 18:27:56.628252,1.3006722381591798,-9.614801417541504,1.7293597778320315,-0.06212366813285782,-0.10726574773138219,-0.07614355851303449,-0.03912264851834437,0.032774679632057824,-0.0072885197022873344,52.29125386333438,4.97112740774074,-0.5471192145720124,1.1135024164517506,157.4499433572649,4.827980863715484,4.827980863715484,-11.91512275464607,39.066571206757516,-24.443109993982798,Sunny,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
115,1.0,2023-06-08 18:28:06.628252,2.0335691711425783,-8.731643952941896,-1.704670120239258,-0.04033508613556625,-0.03451190400123599,-0.1319526494398713,-0.07338448736816644,-0.05420797815546394,-0.023819302996271288,52.29116425568909,4.971186855539149,-0.6743590009398759,0.7940475770956273,160.52782258247063,4.8249316834981615,4.8249316834981615,-18.151625518798827,39.978243865966796,-9.968766326904296,Sunny,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
116,1.0,2023-06-08 18:28:16.628252,4.213774909973144,-6.957048243713379,-5.427313343811035,-0.03676821295917034,-0.0036121291637420637,-0.04553547840714455,-0.006047277306206525,0.013488473279867321,-0.013976251922576921,52.291137047039435,4.971195756341949,-0.44206420304253696,0.0,167.8480216269685,4.984334906934583,4.984334906934583,-30.07050003051758,37.429156913757325,6.005736694335938,Sunny,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
117,1.0,2023-06-08 18:28:26.628252,3.85979019165039,-7.634876223477452,-3.0370813265713776,-0.0518671564893289,-0.021767955368215384,0.07388202493502335,0.07491009664543048,0.007586515489777531,0.02573141686364331,52.29112083398195,4.971208453259138,-0.38884787894785405,0.286430148193393,165.58389337658926,5.013736036028231,5.013736036028231,-26.33824096063171,38.23998010038125,-4.0405902284564394,Sunny,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
118,1.0,2023-06-08 18:28:36.628252,1.7542086261251697,-9.761064804740574,0.13034633470618215,0.036116493742751034,-0.17034357780995582,-0.29752407424799776,0.05545695207041243,0.0859683541904973,0.05776220002292615,52.291083266301385,4.971228541684553,-0.6503894850611687,1.041588199932687,163.77416859367565,4.914238066841328,4.914238066841328,-16.39133353855299,40.84995468803074,-17.809464164402176,Sunny,22.0,1,7.0,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
119,1.0,2023-06-09 20:19:51.845380,-1.306404529918324,-6.536321286288175,2.8315647610751062,-0.14818555139377712,-0.2265118906594813,-0.12361205897256726,-0.1668173143453896,0.03652653621509671,-0.12131025274284184,52.35935883910985,4.922054246245289,0.05343894790842759,-0.15097487889803374,31.818609490632372,28.58192048346987,28.58192048346987,-9.342032089233399,31.64957946777344,-13.00003143310547,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
120,1.0,2023-06-09 20:20:01.845380,2.3236299865722656,-9.2702583984375,1.5320850128173829,0.21830607339665298,-0.23895585826635354,-0.23691185586154462,-0.03375827241223305,0.0951133069396019,-0.09762695322511718,52.359494364846725,4.922256179523858,-0.3959744773974293,0.8783221483230541,50.54692067415998,16.25539442269864,16.25539442269864,-27.54974395751953,37.894879760742185,-4.336071472167969,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
121,1.0,2023-06-09 20:20:11.845380,1.862500410461426,-9.646692599487306,1.2169378646850588,0.07486468607051808,-0.08457914162765849,-0.04412462383847341,0.069976866094753,-0.03918012385868063,-0.03808805894934469,52.35953503014766,4.92238831807659,-0.36455874927341936,0.9846357762813456,68.36376340559573,12.510873136543381,12.510873136543381,-25.590881116462477,39.11820590857303,-2.638289634627525,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
122,1.0,2023-06-09 20:20:21.845380,1.737214716131037,-9.417960704456675,1.5591168906471946,0.19818397415801883,-0.081230163037777,-0.32230417179381476,-0.005634666979312896,0.01582648281008005,-0.03979795157210901,52.359581872985245,4.922549969577562,-0.4819797073490918,0.9300575759029629,76.27508883890144,9.11379862750866,9.11379862750866,-25.425512542724608,38.14033477783203,-5.108909454345703,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
123,1.0,2023-06-09 20:20:31.845380,1.4654361099243163,-9.388701095581053,1.1084389892578126,0.1612550840981305,-0.2571825182318688,-0.46751844858527186,-0.006826973780989647,0.15230258375406266,-0.07369593976065517,52.35963016289229,4.922673687533196,-0.5429916427470743,0.9881807104490334,67.27750159967343,5.984093857330511,5.984093857330511,-25.617533111572264,37.637985916137694,-4.674939270019531,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
124,1.0,2023-06-09 20:20:41.845380,1.6068964416503906,-9.487582470703126,1.4920372924804688,0.20929684726352044,-0.35548561589284383,-0.22337408539246417,-0.020390248481146615,-3.982873426543342e-05,-0.08348390558203024,52.359644894460644,4.922829057364079,-0.46083179069682956,0.9238470702030408,74.17527676546567,5.438177606319865,5.438177606319865,-25.9005548496439,37.62282670146287,-6.230486937243529,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
125,1.0,2023-06-09 20:20:51.845380,1.6718929776278413,-9.489979123202238,1.611111796985973,0.050265663177520035,-0.2657688269734383,-0.3960995963836089,-0.13047800218686462,0.1302353875094559,-0.05203857761924155,52.35965850440217,4.922969730456692,-0.6896164464764297,0.9423765753005549,73.11690785516618,5.419940361323837,5.419940361323837,-24.994198608398438,38.35709342956543,-3.4024462890625,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
126,1.0,2023-06-09 20:21:01.845380,1.5179603851318362,-9.455676319885253,1.4892051818847656,0.3757972930848599,-0.2077648453116417,-0.23031171836927528,0.05239919571205973,-0.019958465863019227,-0.049639740586280824,52.3597276253023,4.923082460710648,-0.5332223972305655,0.7938668608433475,55.35944193564368,5.503838848324338,5.503838848324338,-24.58669975280762,38.35652458190918,-2.0689096069335937,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
127,1.0,2023-06-09 20:21:11.845380,1.6484096145629885,-9.619790542602539,1.364526452636719,0.1556499238379977,-0.055287497097795686,-0.15041245243766094,0.07018462226095826,0.038348589280639035,-0.06859430183440146,52.359770249745885,4.923213796768016,-0.6631727072410285,0.8297848251152136,65.29412128787223,5.403585625194238,5.403585625194238,-24.494370200417258,39.20762973361545,-0.9305917759134312,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
128,1.0,2023-06-09 20:21:21.845380,1.7429316156560724,-9.380961886319247,1.418606054132635,0.040876801429688914,-0.4021175169289111,0.09482288888432079,-0.03626762823201716,-0.06654288195073604,-0.06129770813044161,52.35980614576654,4.923344267455302,-0.5567348304204642,0.8052022460776171,62.00815398698357,5.66023959467034,5.66023959467034,-24.011258850097658,39.7975154876709,0.30069305419921877,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
129,1.0,2023-06-09 20:21:31.845380,1.6183102066040036,-9.487874363708498,1.4295287796020508,0.10180505421124396,-0.08877963765263558,0.07232378319315613,-0.039862305708229545,-0.10224592809099704,-0.06427553872112185,52.359873983310045,4.923461982985467,-0.6496584432199597,0.8511525003953817,52.440731819963574,5.545781030266619,5.545781030266619,-23.445097579956055,40.605848236083986,1.6125758361816407,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
130,1.0,2023-06-09 20:21:41.845380,1.942068946838379,-9.591903533935547,1.580817672729492,-0.03763944779607383,-0.23438074312426826,-0.11197445983151814,-0.07283262104605033,-0.06983428017584363,-0.07459674604857962,52.35994566631909,4.923581914507383,-0.6799701915122569,0.8377110619798158,47.40227209404288,5.4663704014074925,5.4663704014074925,-21.81490233450225,40.62212371826172,6.222303448301373,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
131,1.0,2023-06-09 20:21:51.845380,1.702704661976208,-9.432311165549539,1.4284930697354405,0.06665204650238155,-0.2099254324257374,-0.16187399689145388,-0.07698715701699257,-0.036364630684256556,-0.07445795376319438,52.360006224710546,4.923687216771043,-0.644028817024082,0.8046148539587366,36.65966250604168,5.452929048608254,5.452929048608254,-19.79223747253418,41.33416465759277,7.760191497802734,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
132,1.0,2023-06-09 20:22:01.845380,1.5821229583740233,-9.564868254089356,1.2462184753417969,0.3209573350125924,-0.22658196296095848,0.0759771893139929,0.03199687761254608,-0.05172490101307631,-0.08214410938788205,52.3600956402074,4.923745696972221,-0.6013542256318033,0.9572153921673573,23.97055335978171,5.497630785035713,5.497630785035713,-18.200438232421874,42.17822532653808,8.160242156982422,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
133,1.0,2023-06-09 20:22:11.845380,1.6450086868286136,-9.590333299255372,1.2301808258056641,0.13058607019484045,-0.10188724842938511,0.027936136648058867,0.0671863021761781,-0.033762158840104486,-0.07165867807943317,52.360173111024366,4.923824074419795,-0.5059450032189489,0.9550289439011763,28.4497799260546,5.371086135249375,5.371086135249375,-18.900654031772806,41.003927365698,8.309950086805555,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
134,1.0,2023-06-09 20:22:21.845380,1.3614398712158202,-9.351298374938967,1.3553146087646482,0.34974608647674316,-0.45510968633294113,-0.22561867968086158,0.016401487551629543,-0.02861037790775299,-0.07956712723243982,52.360269547566155,4.923881604918142,-0.6137522577308119,0.9759095730897721,18.845694600171434,5.22836294603885,5.22836294603885,-16.48401512145996,42.0477375793457,9.305658721923828,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
135,1.0,2023-06-09 20:22:31.845380,1.2820067804509943,-9.793615889115769,0.8183467240767045,0.45264295362532136,-0.1818098093211651,-0.07561515804324297,0.04514988046139479,-0.010959929008968174,-0.02623348399531096,52.360361704661464,4.923922287702099,-0.4194267832674086,0.8492242575603468,18.382752416535673,5.209982063104041,5.209982063104041,-15.288410949707032,42.358349075317385,10.355434265136719,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
136,1.0,2023-06-09 20:22:41.845380,1.5366565063476565,-9.32346824798584,1.4785727920532228,0.21062683928419243,-0.16218611056154425,-0.49389312772588295,0.036937291442294316,0.08637849200103018,-0.10224217471473784,52.360446066542046,4.9239651152812085,-0.4764889841899276,0.7816811701688559,13.556745494606028,5.228060573580477,5.228060573580477,-14.900722542194405,43.400314099860914,9.975740220811632,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
137,1.0,2023-06-09 20:22:51.845380,1.710530433654785,-9.434408546447756,1.5653697967529303,0.12291606196984653,-0.14652268731594087,-0.23419056864045562,-0.030300361858680843,-0.09181741896667518,-0.08475779090076685,52.36053133196354,4.923993294124588,-0.45603542076423764,0.8327261198349319,113.19581372675616,5.193295107621887,5.193295107621887,-10.267380599975587,43.54252456665039,11.751112518310547,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
138,1.0,2023-06-09 20:23:01.845380,1.3725412403453483,-9.5112636496804,1.3390653991699222,0.28764019276835023,-0.31163673128485686,-0.014610046170093142,-0.01665433306246996,-0.02030401799129322,-0.05339029684197158,52.360639685926756,4.92396651407815,-0.530992511101067,0.9890194691926674,353.56427324475004,5.134748782213333,5.134748782213333,-7.0028736114501955,43.59725837707519,12.44520248413086,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
139,1.0,2023-06-09 20:23:11.845380,1.38685252532959,-9.589493545532228,1.4250964965820314,0.4357701148487628,-0.20245559688806536,-0.08117736779674888,0.016646995730698107,-0.061147753784898666,-0.061507291526068,52.360728555724805,4.923939211660391,-0.4448482969775796,0.6350390091836264,345.0094917513957,5.207410896244484,5.207410896244484,-6.37521598815918,44.6590421295166,11.669983825683595,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
140,1.0,2023-06-09 20:23:21.845380,1.3710453964233398,-9.497553236389159,1.1207628616333007,0.32572764631699436,-0.27266347988085315,-0.37518046863715754,-0.0034877000696430303,0.0224802473635234,-0.07073396120239238,52.36082289506565,4.92388389859654,-0.3818752384744585,0.8442018036667875,348.28261569105393,5.207889004963316,5.207889004963316,-5.51076045180812,44.22151731240629,12.409906252466067,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
141,1.0,2023-06-09 20:23:31.845380,1.57317704634233,-9.601758797385477,1.0546991660378195,0.36493439724147314,-0.27875172733068465,0.3342278293926269,0.08400460143573582,-0.08339881584048271,-0.02325752197764814,52.36092866752557,4.923842261702518,-0.4327055743895471,0.9432005416966692,343.04877232656065,5.168999047314467,5.168999047314467,-5.5908454895019535,44.232822799682616,12.074762420654297,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
142,1.0,2023-06-09 20:23:41.845380,1.6010630722045902,-9.520958564758303,1.012319371032715,0.21527029697075487,-0.16851124117970467,-0.33089140540044754,-0.05964686284773052,0.025592572167515756,-0.07558626910438761,52.36101371035973,4.923828864971915,-0.4434156758710742,0.9672027617260065,337.5742953774284,5.0993242537474135,5.0993242537474135,-2.19064208984375,44.91150421142578,11.704588165283203,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
143,1.0,2023-06-09 20:23:51.845380,1.4664255523681637,-9.649500759887697,0.9090895385742188,0.28483119013634595,-0.15783428192138674,-0.2648271496221423,-0.034839662939611105,-0.013942264085118141,-0.08110802483302776,52.36108952387443,4.9237579998016185,-0.4987752795219421,0.8895530158352072,326.3535104593549,5.067226591551029,5.067226591551029,-0.5282783122977825,45.60061429726957,12.382520271070076,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
144,1.0,2023-06-09 20:24:01.845380,1.6250192399458452,-9.72227938565341,1.7619435951926492,0.24497490385249254,-0.0348355473876,-0.4787295788286254,0.06657304015010596,0.17376106495503335,-0.09323941988230217,52.361170676616005,4.923676732771118,-0.5177539750933647,0.8858626712357444,332.13667067015433,5.079887930365144,5.079887930365144,-3.4483641815185546,45.5103133392334,11.797616271972656,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
145,1.0,2023-06-09 20:24:11.845380,1.4586986206054686,-9.34101026916504,1.2504187408447267,0.09741389721706506,-0.3181671122252941,0.23294184713289137,-0.027987270019948482,-0.2057863523811102,0.013983391728252172,52.361240327805,4.923613189249263,-0.41171211590990425,0.7645259492462224,332.70790335838825,5.062608738383597,5.062608738383597,-6.107102966308593,44.57821922302246,11.333940887451172,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
146,1.0,2023-06-09 20:24:21.845380,1.5030528854370115,-9.59878472442627,1.065150508117676,0.28392674990675665,-0.3216588472778147,-0.1974803095581857,0.06314035505056381,0.01081708183681423,-0.06371195015563356,52.361314195066726,4.923563491835386,-0.39812466939911245,0.8525454532781882,330.58675434777405,5.089867015836558,5.089867015836558,-1.314605712890625,45.40871067239781,11.095361112344145,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
147,1.0,2023-06-09 20:24:31.845380,1.4019376858797943,-9.430132363059306,1.4163818914240058,0.1400040117703378,-0.21692961909770964,-0.1736135886183008,-0.06378159985877574,-0.02425871502608061,-0.020061798735987395,52.361374233755384,4.923446731809562,-0.4182134562171996,0.859832939900965,307.37969755894215,5.062019727523697,5.062019727523697,8.118489074707032,45.4517015838623,4.691918182373047,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
148,1.0,2023-06-09 20:24:41.845380,1.6060716567993163,-9.502742944335939,1.5872587783813474,0.04856447498649355,-0.19992408580183985,-0.47110931434929376,-0.0998032258823514,0.034446430364623665,-0.04414500417420641,52.36141581267551,4.923298787690806,-0.44937339434400203,0.8590349920277767,293.7506509822209,5.115293537485343,5.115293537485343,10.073342056274415,45.46104148864746,0.15791717529296875,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
149,1.0,2023-06-09 20:24:51.845380,1.6188161544799804,-9.592009812927246,1.3825684341430664,0.07248526206748054,-0.15892692571336575,-0.4980753782527015,0.07690719422893692,0.1661537824424379,-0.06808626249837077,52.36140633952846,4.923152124773479,-0.3139879875816405,0.742707034027591,265.689695074572,5.2914926009760626,5.2914926009760626,10.956221147017045,46.42940436469184,-3.43508941958649,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
150,1.0,2023-06-09 20:25:01.845380,1.3953770862926136,-9.508304651433772,0.9808149303089488,0.2932312612719834,-0.5519656151890756,0.4616925920806825,0.0017309116385877132,-0.25242812326177955,-0.04653590722475201,52.36138717312279,4.923000548762067,-0.5405552790500223,0.825890077957373,265.1810023472826,5.320075147296358,5.320075147296358,11.75233772277832,46.057951049804686,-3.0612451171875,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
151,1.0,2023-06-09 20:25:11.845380,1.083746337890625,-0.580174021911621,6.747907653808594,0.3576403584251181,-0.3260705407306552,0.17603431031685324,0.10866639237850904,-0.20810958746820687,0.047664402174996214,52.36138458433665,4.922853338356133,-0.6032811481505632,0.8206218344153158,269.81030212528896,5.151817564570259,5.151817564570259,11.803708343505859,-1.9421243286132812,-31.5940966796875,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
152,1.0,2023-06-09 20:25:21.845380,4.631232801818848,-2.7432643524169924,4.779042929077149,0.45857521908188414,-0.5504818097095598,0.19535074392756957,0.0009370193713241153,0.1179272299914649,-0.027421818608700327,52.36136519841283,4.9227277314871,-0.39254038082435727,0.8446361063987069,262.82735737933734,5.034330809427919,5.034330809427919,-10.781424782492898,4.464561077079388,-29.060066300209122,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
153,1.0,2023-06-09 20:25:31.845380,-5.155760041809081,-3.125569345092773,4.335316163635253,-0.04629266378078608,-0.09377973939925432,0.08234775287713855,-0.1417942145932466,0.011221499294042587,-0.10840525643434376,52.361352518158604,4.922586234462338,-0.38620807621628045,0.7766732434988366,267.9435642696311,4.983381132501487,4.983381132501487,36.32147945404053,2.655874252319336,-14.678145751953124,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
154,1.0,2023-06-09 20:25:41.845380,-5.224801635742188,-7.7477672230113654,0.7188929332386365,-0.039681547227501876,0.012476291745901105,0.20113181901290084,-0.02606349255889654,-0.060053802542388436,-0.002637812616303563,52.36132759607652,4.9224007862303605,-0.4263362528756261,0.9703573316835847,262.3765835912527,5.0426750766242066,5.0426750766242066,38.469028549194334,24.200843505859375,-3.5758438110351562,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
155,1.0,2023-06-09 20:25:51.845380,-6.692912017822266,-6.980384715270998,-0.04276906127929684,0.14940754050558258,-0.4021866776184602,0.1911706625737927,0.015738385795342803,-0.129165050037431,-0.020665869269651745,52.36128024625729,4.922237459179753,-0.20172887472435833,0.9722542612726148,248.6081782782578,4.973847935973496,4.973847935973496,44.03302260119506,16.476235823197797,-2.8583019526317868,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
156,1.0,2023-06-09 20:26:01.845380,-0.16818725280761712,-9.40844354095459,0.7256894210815429,-0.09702709257267417,-0.24914609334468849,-0.08216801330521704,-0.015250318087637424,-0.10443280026316643,-0.11693503431975842,52.36123659074084,4.922083362124493,-0.41877226755023,0.9594338423275861,240.14136194474835,4.980129307713445,4.980129307713445,17.298937187194824,40.173049240112306,-10.298946075439453,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
157,1.0,2023-06-09 20:26:11.845380,1.879656385941939,-9.39468940041282,1.025104647549716,-0.028863854563795043,-0.16180326275825507,-0.14491991361156104,-0.1337355565605685,0.05279985131695866,-0.029780854205600917,52.36120881392145,4.921922331547208,-0.4432156437076628,1.151055200497004,252.5394791725226,5.0636182579486775,5.0636182579486775,8.54009048461914,44.35907669067383,-10.4268994140625,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
158,1.0,2023-06-09 20:26:21.845380,1.009743228149414,-6.71398070526123,3.333626188659668,0.1341177087603137,-0.47045999713093045,-0.46414161320664,0.1202563501149416,0.06211918298504315,0.02561149316839874,52.36118378653033,4.921789116700506,-0.2253704902715981,0.9798291131927256,248.02315955399217,5.012331815059289,5.012331815059289,10.282323379516601,26.61157539367676,-20.154781646728516,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
159,1.0,2023-06-09 20:26:31.845380,0.4377347259521484,1.6164485778808593,9.716948501586918,0.18842238220289864,-0.2184256340614681,0.08645880577893093,-0.004886618783247882,0.09822939803566912,-0.008661871005235047,52.361152872983006,4.9217125488628986,0.15137937354544798,1.030917570130897,239.43083858978025,4.928717561128581,4.928717561128581,13.47662432440396,-17.516081185176454,-42.9398351208917,Sunny,26.0,0,5.0,46.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0
160,1.0,2023-06-08 19:13:20.854672,-2.087487048339844,2.850942933654786,8.990416831970215,-0.040242673450335865,0.039389802960678934,0.059284358167648356,0.04915926671121269,0.029498454248532653,-0.002968903286382556,52.29456504596892,4.9843942639443535,-0.36953846030281523,0.6579710295423814,41.29009519831962,9.752237676043592,9.752237676043592,1.489293975830078,4.778929929733277,-46.52789642333985,Sunny,21.0,1,6.0,55.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0
