,ID,datetime,Acceleration x,Acceleration y,Acceleration z,Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z,La,Lo,He,V,D,Ho,VA,Magnetic field x,Magnetic field y,Magnetic field z,Weather,Temperature (Celsius),UV index,Wind (m/s),Humidity (%),hate-enjoy,notpleasant_pleasant,notpleasurable_pleasurable,bad-good_feeling
0,1.0,2023-06-08 18:54:42.564081,0.8983119506835937,1.3149106292724608,9.670669738769533,-0.06577604515850545,0.1821264345869422,-0.03622040194272995,-0.08942644661292434,0.15178303034044802,0.03533285241574049,52.28898765768302,4.980839925516661,-1.164680773429815,0.09625140577554703,25.261948562148145,5.534545923865867,5.534545923865867,-22.519830322265626,7.377745151519775,-46.11734313964844,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
1,1.0,2023-06-08 18:54:43.564081,0.21348605346679692,1.533471130371094,9.53838981628418,0.11331430675461887,0.6736905255094171,-0.20292960727214812,-0.014230649918317795,0.046344504505395887,0.3166228525340557,52.28898765768335,4.980839925516662,-1.1646807063370943,0.09625140577554703,-1.0,5.534545923865868,5.534545923865868,-16.596054077148438,11.103751850128173,-47.479548645019534,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
2,1.0,2023-06-08 18:54:44.564081,-0.30047016906738283,1.0968740386962892,10.204354934692383,0.016792779430747046,-0.027998668558895594,0.4303381150960922,-0.19872914366424083,-0.058654801547527315,-0.4715872142463923,52.28898642488775,4.980847384106479,-1.1843793978914618,0.15316800773143768,-1.0,7.65057789289539,7.65057789289539,-15.83975830078125,8.958387851715088,-48.337408447265624,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
3,1.0,2023-06-08 18:54:45.564081,-1.537702331542969,0.17531875610351563,9.146197052001954,0.38222438149899246,-0.4749635971784592,-0.23373537057638166,0.32389876842498777,0.31212438754737376,0.10183899253606796,52.28899127399378,4.980868189181291,-1.2253040932118893,0.5598067641258219,47.192374772238765,4.3633590492509775,4.3633590492509775,-10.336233520507813,7.882954692840576,-49.63416595458985,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
4,1.0,2023-06-08 18:54:46.564081,-1.2452904052734375,2.0791314239501952,9.288679092407227,-0.20296804621815684,-0.3003448145091534,-0.27774950027465817,0.10373623565667206,0.02154382276866171,0.10818449821737078,52.28899411240011,4.98088495642251,-1.2407901687547565,1.0250498056411612,55.11036827452855,6.187705715549454,6.187705715549454,-14.198905097113716,2.705644819471571,-49.548280504014755,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
5,1.0,2023-06-08 18:54:47.564081,-0.5982309722900391,1.1679911499023439,10.14388069152832,0.056106051474809696,0.04391670818254352,0.32062821114063267,0.13887761980295182,0.08675608709454537,0.4909649908542633,52.28899127460784,4.980909967436281,-1.2843167446553707,1.3037484884261814,78.50074363116241,5.790074304139052,5.790074304139052,-9.601136779785156,12.439586448669434,-48.674574279785155,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
6,1.0,2023-06-08 18:54:48.564081,-1.9429296569824217,2.635105270385742,8.105404724121094,0.5620469034835697,-0.3842079543918371,-0.6012115904688836,0.12783285230398178,0.542086923122406,0.09099591970443725,52.289000801932275,4.980924285551221,-1.3101462619379163,1.2964370250701636,56.18401795046494,5.077808644937069,5.077808644937069,3.586897277832031,5.024241542816162,-49.3302505493164,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
7,1.0,2023-06-08 18:54:49.564081,-4.530224349975587,-0.9584419097900391,9.48757049560547,-0.9780378882586958,0.3142291498929261,0.8837903321385383,-0.44330928325653074,-0.26865025646984575,-0.6953392595052719,52.2890035445766,4.9809390148593895,-1.3301439760252833,1.2964370250701638,66.36001330434858,4.307328762118249,4.307328762118249,1.3004974365234374,19.425847721099853,-45.76087493896485,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
8,1.0,2023-06-08 18:54:50.564081,-4.444078491210938,-1.6921112365722657,9.362760040283204,-0.2307495191395283,-0.691675654537976,0.6256346501111985,0.062188202142715455,-0.09212996792048216,-0.2433567613363266,52.289003453619614,4.980951108569146,-1.3475326718762517,1.1650555133819387,74.71440348794356,5.019626855741585,5.019626855741585,2.1293098449707033,16.836898231506346,-48.03750915527344,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
9,1.0,2023-06-08 18:54:51.564081,-3.8029467315673835,-1.2483290863037113,8.93334800720215,-0.0587676163315773,-0.5394638822078704,0.042392255008220726,-0.0446275532245636,-0.0657973924651742,0.10430619940161705,52.28901220728308,4.980961027571231,-1.3569305231794715,1.1438033580779845,54.566678357539004,5.393565876303909,5.393565876303909,0.6183731079101562,16.48928165435791,-48.132696533203124,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
10,1.0,2023-06-08 18:54:52.564081,-4.003439804077148,-1.4371314697265627,9.89282276916504,-0.3911954794228077,-1.306432700134814,1.041568558752537,0.1742577701807022,-0.08790416270494461,-0.12685997486114503,52.289018766394,4.980980456323998,-1.3834375916048884,1.3920317888259557,58.18947215123169,6.085563638041457,6.085563638041457,2.0966567993164062,15.346825218200683,-47.69111938476563,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
11,1.0,2023-06-08 18:54:53.564081,-4.195220993041993,-1.3606854400634767,9.506476181030274,-0.9961458672881129,-0.3481327388137579,0.6389904507994653,-0.051787163317203525,-0.06238244548439979,0.2563177920877934,52.28902974236287,4.980986738151509,-1.38039621245116,1.3920317888259555,40.674557418443825,5.019303022972657,5.019303022972657,-2.353373718261719,17.122702407836915,-47.49356384277344,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
12,1.0,2023-06-08 18:54:54.564081,-4.159235824584961,-1.9805763702392578,9.103828491210939,-0.7584607025384905,-0.18818408422172075,0.467485417664051,0.30617813766002655,-0.12393179219216108,0.1845170184969902,52.28903444532155,4.981007880317068,-1.3582683987915516,1.407353639602627,56.90919552814405,4.771103921612743,4.771103921612743,-0.5027557373046875,21.157322216033936,-45.124078369140626,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
13,1.0,2023-06-08 18:54:55.564081,-3.7502862396240237,-1.2977113952636719,10.464469024658204,-0.9222970684915781,0.3303156660720705,1.5590359173417094,0.21197151094675065,-0.2916364503093064,0.13039351999759674,52.28903940002905,4.981015395190195,-1.3543968982994556,1.407353639602627,51.27903478737226,4.404854870252936,4.404854870252936,-2.9624404907226562,20.59278917312622,-46.138162231445314,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
14,1.0,2023-06-08 18:54:56.564081,-2.5108336944580083,3.5506314239501955,8.630048721313477,-0.28707680001854896,-0.234948755532503,-0.1065526998639107,-0.18575647920370103,0.3429711206816137,0.24779826495796442,52.28903403494787,4.981016880807771,-1.4117382960394025,0.6068308353424046,63.617572517040415,5.016118861992509,5.016118861992509,0.035577392578125,-1.7136428833007813,-51.78489379882812,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
15,1.0,2023-06-08 18:54:57.564081,-3.3901950531005864,2.6322312469482423,8.967821319580079,-0.3238679486811161,-0.3338911141902209,0.23802670061588288,-0.009979270212352277,-0.05654754340648651,-0.3627984091639519,52.28903720310106,4.981034398481785,-1.4011162603273988,1.001073122024524,61.30141735227676,6.434390477981221,6.434390477981221,6.059659576416015,1.9611133575439452,-51.22824401855469,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
16,1.0,2023-06-08 18:54:58.564081,-3.6495906372070315,3.070519821166992,8.197328567504885,0.12324240750074385,-0.876913041740656,0.10524286508560174,0.0973176160827279,-0.08797757737338543,0.005472610890865326,52.28904038675691,4.9810516846122965,-1.4152017757296562,1.0010731220245237,65.62704632826375,4.527698244383697,4.527698244383697,11.061917877197265,-2.462156295776367,-50.207733154296875,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
17,1.0,2023-06-08 18:54:59.564081,0.2534529418945312,1.659074935913086,9.484906036376954,0.23792088793963195,-0.5551741958409548,-0.07095496791601183,-0.02105194330215454,-0.14361338336020707,-0.04161940515041351,52.28904880778626,4.981062155747869,-1.4358931751921773,1.0548207759857033,52.60739264328367,8.220636158529311,8.220636158529311,-12.280709838867187,6.073166847229004,-50.32809143066406,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
18,1.0,2023-06-08 18:55:00.564081,-5.389228042602539,0.6699318695068361,8.875777725219727,-0.852905587568879,-0.8506361077576876,0.5844003776907922,-0.9927673168480396,0.7555125415325165,0.3144527568947524,52.289055265925306,4.981073783309376,-1.4416214330121875,1.0666416883468477,51.520572963211265,5.038128623534861,5.038128623534861,15.066002655029298,9.781640243530273,-46.02579956054687,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
19,1.0,2023-06-08 18:55:01.564081,-7.592825637817382,-4.989214874267578,2.794059722900391,-0.3451938259005546,0.7281967422366142,1.1715920480266215,-0.3901545971632004,0.4001454275101423,-0.270201650261879,52.28906594239579,4.98108217990487,-1.4397093188017607,1.0742186307906954,34.66597230524629,4.263875487193275,4.263875487193275,23.099468231201172,41.03964500427246,-3.36610107421875,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
20,1.0,2023-06-08 18:55:02.564081,0.8645122375488283,-8.05263945007324,1.4829661560058591,0.8273116412647068,1.5032320792078973,0.041963332504033946,-0.10078608393669128,0.4007071558386087,-0.5400270988699049,52.28907658098382,4.981108726071955,-1.4556839102879167,1.4652837514876935,51.987103763502084,4.227203537777723,4.227203537777723,-18.185519409179687,44.34475479125977,1.2170211791992187,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
21,1.0,2023-06-08 18:55:03.564081,0.7607779541015626,-10.007708862304687,1.2738360443115235,-0.028301751673221593,-0.45433099508285507,-0.32151986767351626,-0.04223534427583218,-0.12643304020166396,-0.04648765032179654,52.289085743031144,4.981113038867761,-1.6740861749276519,1.1747223360225978,59.70640854726921,4.848839612523081,4.848839612523081,-22.442881774902343,42.86643943786621,-0.1789306640625,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
22,1.0,2023-06-08 18:55:04.564081,0.9229507141113281,-9.331340377807617,1.1349249114990232,-0.03880456428229813,0.272239051759243,0.02121839077770713,0.10235028117895126,0.2763491466641426,-0.09517372511327267,52.28909174892288,4.98112598649906,-1.6504765758290887,1.1547724083852555,54.4592523927173,4.844760541252196,4.844760541252196,-23.53098907470703,42.32468948364258,2.3030960083007814,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
23,1.0,2023-06-08 18:55:05.564081,0.678598846435547,-8.977506179809572,1.53902458190918,-0.07001055487990378,0.5771118818521499,-0.09345617933571335,-0.11564861834049225,-0.16653296798467637,-0.012893696129322053,52.28910130744527,4.981139274739364,-1.6444426914677024,1.2527626012969189,50.539165694550384,4.8371192415182716,4.8371192415182716,-23.1882568359375,42.70448951721191,-0.9960479736328125,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
24,1.0,2023-06-08 18:55:06.564081,0.9688752136230467,-9.581485198974608,0.49684680175781254,-0.06927074322849508,0.01042973703145984,-0.6526855654120446,-0.07086962424218654,0.05264569371938706,-0.041421550791710615,52.28910710888267,4.981154430626491,-1.3996366243809462,1.2577309102934962,53.606635277584495,4.8328764656054926,4.8328764656054926,-23.824452209472657,42.02058296203613,2.8544219970703124,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
25,1.0,2023-06-08 18:55:07.564081,1.1411369934082034,-10.444021545410155,1.0734776916503908,-0.261184459336102,-0.843930213868618,0.12857416185736653,0.17058507353067398,-0.20045651346445084,0.06026113962288946,52.28911104474175,4.981170307598519,-1.3708492293953896,1.1677662132143254,63.04929658448479,4.8430657756251465,4.8430657756251465,-24.87220458984375,41.43746147155762,4.651820373535156,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
26,1.0,2023-06-08 18:55:08.564081,1.9270776214599614,-9.65953289794922,0.6382277984619141,0.5172294646203518,0.005672910153865884,-0.28375386390835045,-0.007882200926542283,0.012870889902114869,-0.044066387228667736,52.28911716287545,4.981183397623344,-1.1670468542724848,1.1499226194023089,55.589899093672216,4.853268509985315,4.853268509985315,-24.76126708984375,41.378213500976564,4.07373046875,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
27,1.0,2023-06-08 18:55:09.564081,1.1366762695312498,-10.111667678833008,2.243953674316406,-0.27197855099290613,-0.5280937959551812,0.3440172491669656,-0.045289325155317785,-0.04839117601513863,-0.008592875674366951,52.28912372613867,4.981192914100046,-1.1048955181613564,1.0406372876240855,44.395240782279465,4.860669976151547,4.860669976151547,-26.36204376220703,41.111215591430664,-1.2348922729492187,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
28,1.0,2023-06-08 18:55:10.564081,1.4987134094238281,-9.166847442626953,1.4900763702392579,0.04750117928534747,0.4409224525094032,0.36269842343777425,0.07863859981298446,-0.16357186026871204,-0.04664253629744053,52.28912641723478,4.9812089737855025,-0.993925902992487,1.047670917135314,59.31337878367043,4.866432356934757,4.866432356934757,-27.09583740234375,40.97797203063965,2.8135696411132813,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
29,1.0,2023-06-08 18:55:11.564081,1.0113269348144531,-9.748133651733399,-0.10130932617187498,-0.07529994615912439,-0.10704018223285672,-0.9172762727178633,-0.02294558025896549,0.09325856119394302,0.048729891702532765,52.289132628731615,4.981221024564041,-0.8165245642885566,1.0600220398698683,53.86632698250529,4.8793154133865,4.8793154133865,-24.692665100097656,41.63990325927735,4.073056030273437,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
30,1.0,2023-06-08 18:55:12.564081,0.5047653350830078,-9.576560440063478,1.6791781311035154,-0.4141906782388688,0.15179243195056913,0.7180447516031563,0.005039844010025263,0.199889331497252,0.07852472439408302,52.28913730842741,4.981232333089386,-1.653047907166183,1.0460966101515439,51.940949662082694,4.885168502941631,4.885168502941631,-23.748626708984375,42.15247421264648,4.401425170898437,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
31,1.0,2023-06-08 18:55:13.564081,1.0606194305419923,-9.30414193725586,0.8589587860107422,0.23981138412281872,0.3009840223789215,-0.6421631646305322,0.0033898819237947464,-0.10920390142127871,0.04978761970996857,52.28914433301223,4.9812492058598306,-1.642731892876327,1.159759135341225,54.60485079155183,4.881934721384062,4.881934721384062,-22.99303436279297,42.64633712768555,2.2633041381835937,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
32,1.0,2023-06-08 18:55:14.564081,0.7348069610595703,-9.865878799438477,1.6263978881835939,-0.09547743022441865,-0.10291625797748574,0.7439071874320509,0.05242634862661362,-0.2965685434639454,-0.03328020554035902,52.28914853598421,4.9812657527721464,-1.5136722642928362,1.0204323225131513,61.110958800383045,4.883671783667601,4.883671783667601,-22.97331848144531,42.55629043579101,4.61151123046875,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
33,1.0,2023-06-08 18:55:15.564081,0.3314108276367188,-9.60631855773926,0.3544179840087891,-0.3541959615759551,0.08247222858667376,-0.4315744357556106,-0.037716079503297806,0.2996069461107254,-0.08175475839525462,52.28915560900027,4.9812744599046574,-1.3447582349181175,0.9156078107824128,47.20033901146126,4.889220374939051,4.889220374939051,-22.812956237792967,42.72158203125,4.42384033203125,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
34,1.0,2023-06-08 18:55:16.564081,0.42502615356445317,-10.457927627563476,1.244841339111328,-0.32890195916220544,-0.7719143271446228,0.33567882363125684,-0.018118887767195703,0.060677552968263625,0.06601691130199469,52.289163111123294,4.981287322232712,-0.5426092874258757,1.0647783866646077,47.73193120323331,4.899541549606181,4.899541549606181,-23.01288757324219,42.581713104248045,4.706568908691406,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
35,1.0,2023-06-08 18:55:17.564081,0.9962383117675783,-9.38946450805664,1.0227930908203127,-0.1760425601899624,0.3512028340101242,-0.04888971758633855,0.09645741088315844,-0.17811705768108368,0.03462244076654315,52.28916934318171,4.981302678929098,-0.864174603484571,1.28628338146704,56.849363832960044,4.908742099114263,4.908742099114263,-24.641145324707033,41.6429931640625,4.408348083496094,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
36,1.0,2023-06-08 18:55:18.564081,1.434227508544922,-9.350994506835939,1.3515693969726563,0.0840789922848344,0.2933225326538086,0.2025220563411712,0.03715163338929415,-0.00926423743367195,-0.002254318678751588,52.28917490274611,4.98131476092349,-1.0839240439236164,1.1096790779295018,52.39210682754359,4.905349808980394,4.905349808980394,-24.663540649414063,41.479027557373044,4.917002868652344,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
37,1.0,2023-06-08 18:55:19.564081,1.0821662902832034,-9.133673095703125,2.29203369140625,0.011597253829240718,0.5517010390758514,0.9341137585788967,0.04875698478685485,-0.0509041663673189,-0.007433786988258362,52.28918444024178,4.981326208711768,-1.1151689272373915,1.223977894943211,42.285942125409385,4.905729794030279,4.905729794030279,-24.222000122070312,41.73850335015191,3.2816399468315973,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
38,1.0,2023-06-08 18:55:20.564081,0.9869426422119142,-9.442229782104494,0.4386478271484375,0.06866379128023979,0.16313983100652701,-0.840614272490144,-0.06801863610744477,0.2555609419941902,-0.09840188084635884,52.289187253748395,4.981341939805778,-1.237377418205142,1.128458775447891,58.68436539636903,4.903475521020149,4.903475521020149,-23.3115234375,42.04000701904297,3.084619140625,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
39,1.0,2023-06-08 18:55:21.564081,0.8462202758789064,-10.118852737426758,0.7242389373779298,-0.12825894577056168,-0.589136797785759,-0.5772875102832915,0.008000072091817856,0.14521498680114747,0.025985897146165372,52.289189414880944,4.981357431722724,-1.028691821731627,1.0609042174916157,70.57925515472458,4.905968543547129,4.905968543547129,-24.192478942871094,42.05341758728027,2.308088684082031,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
40,1.0,2023-06-08 18:55:22.564081,0.6045328674316407,-9.421677520751953,1.5329921264648436,-0.07068292620778083,0.16371589869260783,-0.1312284907847642,0.009272398799657822,0.13371847718954086,0.035289159929379824,52.28920065402121,4.981372176617913,-0.924313954077661,1.35752092251763,52.06674037136827,4.90513454772064,4.90513454772064,-23.152507019042968,42.48037872314453,0.04011077880859375,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
41,1.0,2023-06-08 18:55:23.564081,0.7835905151367187,-9.792441513061524,1.4503789215087892,-0.21100838354229928,-0.14024055576324462,-0.28289067600667483,0.10259375590831041,-0.31844673678278923,0.0257594745606184,52.28920507023108,4.981383938146984,-1.1839431002736092,1.07986902174694,51.34215690850345,4.898426164290729,4.898426164290729,-24.39433898925781,41.92949447631836,-0.34955291748046874,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
42,1.0,2023-06-08 18:55:24.564081,0.8824299774169923,-9.803922637939454,2.0179237060546873,0.014778208985924746,-0.13303701996803285,0.8320640936940908,0.014296987466514111,-0.19767022430896758,-0.03612160882912576,52.28921071286096,4.981398183218939,-1.1135572586208582,1.0720484488030908,56.91410100955689,4.896164345537391,4.896164345537391,-22.321498107910156,42.61061553955078,3.5398849487304687,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
43,1.0,2023-06-08 18:55:25.564081,0.6937922515869139,-9.308303283691407,0.7001390533447265,-0.23136354256421332,0.38489115768671034,-0.42476559432595973,-0.1029550313949585,0.14014434814453125,-0.08151438012719155,52.289216077635366,4.981414361329363,-1.1261039935052395,1.136410640135115,63.70814946315118,4.889035817821243,4.889035817821243,-23.385470581054687,42.20947113037109,2.50096435546875,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
44,1.0,2023-06-08 18:55:26.564081,0.9917326812744139,-10.583980499267579,1.203153030395508,-0.004417286373674889,-0.9701448195576668,-0.06965448137372729,0.019385095313191415,0.09938262663781643,0.020859116688370705,52.289223352088776,4.981425138249636,-1.2212978033348918,1.0060368001727724,49.6407446629893,4.891453010051095,4.891453010051095,-23.38047637939453,42.060098266601564,2.691241455078125,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
45,1.0,2023-06-08 18:55:27.564081,0.7743846588134767,-9.298917800903322,1.6656163330078129,-0.14496270134299996,0.48163626426458367,0.42689063329249616,0.05169605612754822,-0.1645594358444214,0.12341326437890529,52.289231019218676,4.981437909817149,-1.3950490020215511,1.1193346039238405,46.98059431607167,4.89307029128829,4.89307029128829,-23.488682556152344,42.0162857055664,2.283770751953125,Sunny,22.0,1.0,6.0,54.0,4.0,3.0,4.0,4.0
