,Acceleration x,Acceleration y,Acceleration z,Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z,La,Lo,He,V,D,Ho,VA,Magnetic field x,Magnetic field y,Magnetic field z,Tijdstempel,ID,Date,Time,hate-enjoy,bored-interested,absorbed,tiring-energizing,depressed-happy,bad-good_physically,sense_accomplishment,Weather,Temperature (Celsius),UV index,Wind (m/s),Humidity (%),datetime
10,0.9453863767914424,3.573254147965387,8.949500510613651,0.0011351732372781136,-0.09277150291036691,-0.042298589583659,-0.006272722819715196,-0.00194101596007506,0.002954229145828906,52.39915515940051,4.899400272932998,2.7653460911785563,1.3517993855049342,122.43605744276064,5.607995373700494,5.607995373700494,-16.654161074303634,-24.045662254687176,-35.290237995172966,2023-06-09 11:04:28.147,2.0,2023-06-09,11:02:00,1.0,1.0,1.0,2.0,3.0,3.0,2.0,Sunny,21.0,5,16.0,63.0,2023-06-09 10:52:56.741113
11,0.6743886906085629,3.3332205124656755,8.969801656892985,0.016456582615713266,-0.08636530965689988,-0.10222133963115956,-0.0029561416907482687,0.020002502023661817,-0.0027225186010600617,52.39895096891863,4.899936377671069,2.4161083209638794,1.2971455091573003,125.08036980468597,4.813670434209395,4.813670434209395,-14.714463316052166,-23.303140400261277,-35.681254405849025,2023-06-09 11:04:28.147,2.0,2023-06-09,11:02:00,1.0,1.0,1.0,2.0,3.0,3.0,2.0,Sunny,21.0,5,16.0,63.0,2023-06-09 10:53:26.741113
12,1.3683328484541535,2.361896688701301,9.240256476497018,0.027144382831981718,-0.11140738469576188,-0.0852164370824795,-0.005625522298978107,-0.008694388530226332,0.005688401212279528,52.398739848685594,4.900432641388618,2.390514068957418,1.2140160415633319,119.50613601418101,4.803950377632388,4.803950377632388,-15.538244694373002,-20.49454366098536,-38.53437009502952,2023-06-09 11:04:28.147,2.0,2023-06-09,11:02:00,1.0,1.0,1.0,2.0,3.0,3.0,2.0,Sunny,21.0,5,16.0,63.0,2023-06-09 10:53:56.741113
13,1.0021421935226744,2.36950850884646,9.196190496280495,0.022190931214247856,-0.10938614570615898,-0.09491115062244684,-0.006954824599739633,0.01144616979726325,0.010384477470656055,52.3985555777742,4.900904982203318,2.334539936420818,0.9527718289477788,122.62781600111745,4.765588271069182,4.765588271069182,-15.16204148096754,-19.82458899036938,-37.879492538654254,2023-06-09 11:04:28.147,2.0,2023-06-09,11:02:00,1.0,1.0,1.0,2.0,3.0,3.0,2.0,Sunny,21.0,5,16.0,63.0,2023-06-09 10:54:26.741113
14,0.5104127633808465,1.410548041640528,9.522793936824167,0.031640072685731144,-0.14637920977344232,-0.059594273995484726,-0.019015624751460226,0.0034527957153395556,-0.00399832080491504,52.39836806489624,4.901413670272116,2.5605589907616375,1.0877348484250713,122.45851776971348,4.765289498551334,4.765289498551334,-15.05119498676022,-15.110289226304616,-40.607922042442475,2023-06-09 11:04:28.147,2.0,2023-06-09,11:02:00,1.0,1.0,1.0,2.0,3.0,3.0,2.0,Sunny,21.0,5,16.0,63.0,2023-06-09 10:54:56.741113
15,0.7041303079435142,1.212914859280728,9.532763150658939,0.04114487167564992,-0.1419807832296136,-0.08016456568280593,-0.012802891796747753,-6.946504720492869e-05,0.0077819872450157505,52.398177542797136,4.90196162584241,1.805540439983209,1.0865989529660594,114.15052234495148,4.798684185088038,4.798684185088038,-15.796268216821531,-14.236490085424967,-41.08962830802463,2023-06-09 11:04:28.147,2.0,2023-06-09,11:02:00,1.0,1.0,1.0,2.0,3.0,3.0,2.0,Sunny,21.0,5,16.0,63.0,2023-06-09 10:55:26.741113
16,-0.0698763800614717,0.4915861849753273,9.642237605417012,0.06068404022592702,-0.1232443203908705,-0.087601309861287,0.0002590234064045224,-0.010046306954506206,-0.0029593732118877052,52.39807384846117,4.902521700227936,0.7363507702946663,0.9510514721448059,95.92453889679292,4.8165516414894745,4.8165516414894745,-16.102441630347727,-3.4457718940457887,-40.399941636390814,2023-06-09 11:04:28.147,2.0,2023-06-09,11:02:00,1.0,1.0,1.0,2.0,3.0,3.0,2.0,Sunny,21.0,5,16.0,63.0,2023-06-09 10:55:56.741113
17,-0.25540861016077715,0.9998314358540719,9.563876551444958,0.054583392823616114,-0.17724636224696771,-0.09291314154468625,-0.007552568032097886,0.005074812208043276,0.004066576434157493,52.398018264413444,4.902980606200357,0.5569103514775634,0.7991025497000133,97.47133762600818,5.100428204350821,5.100428204350821,-12.821723603254911,-13.890834656772235,-29.64162537277929,2023-06-09 11:04:28.147,2.0,2023-06-09,11:02:00,1.0,1.0,1.0,2.0,3.0,3.0,2.0,Sunny,21.0,5,16.0,63.0,2023-06-09 10:56:26.741113
18,-0.6144855812527485,0.40056106870537567,9.601863286100476,0.03544012214833507,-0.13350186843921535,-0.11861123225349465,-0.017701248855743285,-0.0022321249865649255,0.0004536017362299739,52.39782583406347,4.903447420065097,2.080022983501355,0.8926661340719751,112.9638951594321,4.911859524601126,4.911859524601126,-11.943341697288664,-12.014023825032822,-38.751219376822974,2023-06-09 11:04:28.147,2.0,2023-06-09,11:02:00,1.0,1.0,1.0,2.0,3.0,3.0,2.0,Sunny,21.0,5,16.0,63.0,2023-06-09 10:56:56.741113
19,-1.291770679738262,0.5596634016886797,9.511664945394685,0.036693830567578606,-0.1855465610416002,-0.12149845955585013,-0.0002424064776952693,0.005514970739273392,-0.011529522503892713,52.397508578751776,4.903984274245289,2.653989851723115,0.8435535485592609,106.1041011121267,5.017454412821644,5.017454412821644,-11.451251472068938,-13.731864360784064,-44.07352465193793,2023-06-09 11:04:28.147,2.0,2023-06-09,11:02:00,1.0,1.0,1.0,2.0,3.0,3.0,2.0,Sunny,21.0,5,16.0,63.0,2023-06-09 10:57:26.741113
20,-0.9011667425900896,0.7020822310289799,9.555940075299597,0.013826217732788759,-0.1261896644618436,-0.08982013908353181,0.00821273249617037,-0.010823688746457644,0.005383170225961817,52.39717010015287,4.904417203907798,2.3511496864880126,1.0767251543377632,120.95779545319584,4.98483754266782,4.98483754266782,-18.587159109587716,-16.398945660480965,-43.093780076936525,2023-06-09 11:04:28.147,2.0,2023-06-09,11:02:00,1.0,1.0,1.0,2.0,3.0,3.0,2.0,Sunny,21.0,5,16.0,63.0,2023-06-09 10:57:56.741113
21,-0.42029519693740947,1.900751340752406,9.428939604601325,0.05722286875761002,-0.14762058896425842,-0.11381001765167477,0.00941937879215161,0.00046917880092753675,-0.0024111241230198384,52.39689584337474,4.904888275080984,2.694989971940716,0.6193962348089186,167.17223835417354,4.876500172302358,4.876500172302358,0.2461909300444142,-20.65588506483874,-39.9358941261342,2023-06-09 11:04:28.147,2.0,2023-06-09,11:02:00,1.0,1.0,1.0,2.0,3.0,3.0,2.0,Sunny,21.0,5,16.0,63.0,2023-06-09 10:58:26.741113
22,-0.5854727349691833,1.9358359977267436,9.467965238457484,0.020712165263055863,-0.13161030818258002,-0.08879892831409214,-0.0021633839455204983,0.028303251789870445,0.015455320978611214,52.39691544468569,4.905175183748907,3.056691721485307,0.26309443598842586,206.9122462258563,4.958813330866742,4.958813330866742,-8.653923495715818,-20.79982283889063,-41.18642908058419,2023-06-09 11:04:28.147,2.0,2023-06-09,11:02:00,1.0,1.0,1.0,2.0,3.0,3.0,2.0,Sunny,21.0,5,16.0,63.0,2023-06-09 10:58:56.741113
23,-0.7967747814820545,1.4156398251977298,9.53297755628529,0.008935690047111464,-0.15247751139452842,-0.08167224700482476,-0.0024664170904368753,0.008102111391945194,0.01694743910230795,52.3968006601538,4.905736791748109,2.8675113728269936,1.0626585146391505,106.25438762369518,4.986487559933919,4.986487559933919,-7.100860728333328,-15.746655925220212,-44.44331582176764,2023-06-09 11:04:28.147,2.0,2023-06-09,11:02:00,1.0,1.0,1.0,2.0,3.0,3.0,2.0,Sunny,21.0,5,16.0,63.0,2023-06-09 10:59:26.741113
24,-0.44095025776237845,1.6546943103714495,9.483669667022909,0.035577700877974815,-0.1253520852238825,-0.03458696565415602,0.023145984206656024,-0.020645765771723595,-0.026100411047550415,52.39667943996267,4.906251876603429,2.5796394985790054,0.8963436149982095,106.70984374176466,4.929814122104369,4.929814122104369,-15.983020839124624,-17.93153988174086,-41.49197401544048,2023-06-09 11:04:28.147,2.0,2023-06-09,11:02:00,1.0,1.0,1.0,2.0,3.0,3.0,2.0,Sunny,21.0,5,16.0,63.0,2023-06-09 10:59:56.741113
25,-0.6629103780582252,2.0258836763899843,9.378316068838762,-0.0021207977929738405,-0.11085482348595434,-0.07872934143077458,-0.006216826033007526,0.01327486708606069,0.0418460526617725,52.396460387094066,4.906824790535951,3.1504551387702424,0.829995718424373,107.6803213779371,4.845254295784633,4.845254295784633,-11.540280430522186,-16.87716034390279,-40.443319964882555,2023-06-09 11:04:28.147,2.0,2023-06-09,11:02:00,1.0,1.0,1.0,2.0,3.0,3.0,2.0,Sunny,21.0,5,16.0,63.0,2023-06-09 11:00:26.741113
26,0.40967968921787695,1.5950141113483354,9.47052878171403,0.048232097552575806,-0.11434073524315232,-0.0718296424501779,-0.005641160816546307,0.006440169495585936,-0.023734611385834978,52.396258493177015,4.907231831015221,3.66036007332926,0.8779057627593493,113.13835239444317,4.8432957218000565,4.8432957218000565,-15.99282713125873,-15.385285074347692,-39.91143921353169,2023-06-09 11:04:28.147,2.0,2023-06-09,11:02:00,1.0,1.0,1.0,2.0,3.0,3.0,2.0,Sunny,21.0,5,16.0,63.0,2023-06-09 11:00:56.741113
27,-0.35936309663376015,1.2331663105275372,9.386940647540706,0.004240099581510505,-0.1571750282526744,-0.11284346903199392,-9.826575375057214e-05,0.009790462999148233,0.01999698616703047,52.39603409355417,4.907806946608482,2.3630375392114122,0.9906353263661037,124.18252012471991,4.914949678062169,4.914949678062169,-12.99335525841113,-14.945763152166707,-41.34594490354424,2023-06-09 11:04:28.147,2.0,2023-06-09,11:02:00,1.0,1.0,1.0,2.0,3.0,3.0,2.0,Sunny,21.0,5,16.0,63.0,2023-06-09 11:01:26.741113
28,0.577556657057542,2.3629300117492678,9.143636191441463,0.017100202732253825,-0.1618943286722956,-0.0802948199327175,0.030363227480288166,0.04184795910147771,0.002896685484581842,52.395819715430676,4.908252671041877,1.5417936037294566,1.2230061881933403,129.16956704038319,4.951038024043318,4.951038024043318,-17.05701754643367,-19.41751868908222,-38.62979335051317,2023-06-09 11:04:28.147,2.0,2023-06-09,11:02:00,1.0,1.0,1.0,2.0,3.0,3.0,2.0,Sunny,21.0,5,16.0,63.0,2023-06-09 11:01:56.741113
29,0.4890994125366211,-7.909398321533204,2.5191154724121096,-0.044217666926666066,0.09287693777510954,0.051326460973562124,-0.025599017141256047,0.0329160225674211,-0.02659803535166293,52.2939515345238,4.969316683733159,-1.6078733364123028,0.5258081674575789,138.60802020946903,41.57172956364139,41.57172956364139,-5.568166598827145,32.59385268425064,-25.133829480429558,2023-06-08 18:33:30.540,1.0,2023-06-08,18:25:00,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Sunny,22.0,1,7.0,54.0,2023-06-08 18:23:06.628252
30,0.8624628537793623,-9.440389011344783,1.614399861619624,-0.13151418329705564,0.18186261806799017,0.0964750291380944,-0.013959783627760649,0.0019440955512013821,-0.013464072720773742,52.29367309032188,4.96950557447162,-1.6863699146856865,0.7859947464796622,147.46829075875877,5.385982356383199,5.385982356383199,-13.21433000341307,40.429655693845206,-22.366962139423077,2023-06-08 18:33:30.540,1.0,2023-06-08,18:25:00,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Sunny,22.0,1,7.0,54.0,2023-06-08 18:23:36.628252
31,0.6894106774983997,-9.539792835146288,1.5541158583012713,-0.08851901662725968,0.11203112654064014,0.049837854897921106,0.015300143964862744,-0.014548781578643965,-0.0051524000838835005,52.29339815095556,4.969797258043313,-1.4314400033714871,0.9665321572423268,144.42844977798666,4.845197785653279,4.845197785653279,-15.440073274848453,40.574400209662905,-21.727200000979828,2023-06-08 18:33:30.540,1.0,2023-06-08,18:25:00,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Sunny,22.0,1,7.0,54.0,2023-06-08 18:24:06.628252
32,1.0270979181500184,-9.67817279828432,0.9465283397049411,-0.01461404055967479,0.009381548531079382,0.09081491063626163,0.008316029344426847,0.02574602286892018,-0.02035927499379117,52.29309799601335,4.9699487895337295,-1.2805712139854828,0.8363726562545462,176.7385716210372,4.822220081021254,4.822220081021254,-3.8311362888502036,42.55799712624438,-19.249210880751594,2023-06-08 18:33:30.540,1.0,2023-06-08,18:25:00,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Sunny,22.0,1,7.0,54.0,2023-06-08 18:24:36.628252
33,0.842910202689793,-9.621443776924874,1.0955236862335715,-0.06399419560779299,0.06560178781632196,0.04782416525106866,0.010689223534038235,-0.028913844066880717,-0.02076439450714538,52.292836824100945,4.970001750411038,-1.4757380532100797,0.43239318047947184,151.46538681921592,4.895289868812956,4.895289868812956,-18.09262886174945,40.4154048524174,-18.129861684945915,2023-06-08 18:33:30.540,1.0,2023-06-08,18:25:00,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Sunny,22.0,1,7.0,54.0,2023-06-08 18:25:06.628252
34,0.9864857161403898,-7.701925235607952,2.6588056006798375,-0.012287518519746212,-0.09990734949284373,0.07778796934650394,0.04229333978084019,-0.02575868826334592,-0.017170491199383676,52.29258969160096,4.970300288462214,-1.2154439287260175,0.7405825242085275,155.64388205743458,4.971993964159315,4.971993964159315,-16.66222424969625,30.52643767647121,-23.01302064621329,2023-06-08 18:33:30.540,1.0,2023-06-08,18:25:00,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Sunny,22.0,1,7.0,54.0,2023-06-08 18:25:36.628252
35,0.778149555423188,3.0555147534628775,9.030076708331157,0.010407562847233634,-0.03148982715671477,0.02568200369742403,0.008280988011733445,0.007672307411299078,-0.00015409747117205234,52.29229972019552,4.97046765095689,-0.23635939139251907,0.8604576656726167,159.24308763883337,5.219529579658167,5.219529579658167,-15.510836036707646,-24.753221109957998,-31.99802064417198,2023-06-08 18:33:30.540,1.0,2023-06-08,18:25:00,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Sunny,22.0,1,7.0,54.0,2023-06-08 18:26:06.628252
36,1.0222302812557158,-9.181436535889487,0.9399205088535678,-0.1144754048303567,0.22252830938950036,0.13582711914062098,-0.05684562733577546,0.06501073393905317,-0.04300936724572835,52.291986979856205,4.9706802737732305,-0.04543969559793671,1.089664496696851,160.10815632501382,4.902805777396917,4.902805777396917,-11.400868214891108,39.59693512549767,-19.949200633377533,2023-06-08 18:33:30.540,1.0,2023-06-08,18:25:00,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Sunny,22.0,1,7.0,54.0,2023-06-08 18:26:36.628252
37,1.3429816699586188,-9.65881389145867,0.4016704077066786,-0.0608581605391658,0.028057349988050685,0.05918905095300049,-0.0013467557261071874,0.0254166176882152,-0.010963317923743067,52.29165091146663,4.970887418045481,-0.5370174437450866,1.0844991484883757,158.80214535524698,4.862865577889585,4.862865577889585,-15.04024222383531,42.371607904848844,-18.207131325201846,2023-06-08 18:33:30.540,1.0,2023-06-08,18:25:00,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Sunny,22.0,1,7.0,54.0,2023-06-08 18:27:06.628252
38,1.4265570379659085,-9.492150770206516,1.7613706556849655,-0.1564477759026564,-0.009712197820478448,-0.055101000319007644,0.0010542981887242467,-0.013581945359579172,0.0007546950661850607,52.291353069682835,4.971071853567952,-0.6163828164959947,1.1031159881490245,156.31854038439954,4.8335264161075715,4.8335264161075715,-12.743446171483068,38.7118518918653,-24.601885333109063,2023-06-08 18:33:30.540,1.0,2023-06-08,18:25:00,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Sunny,22.0,1,7.0,54.0,2023-06-08 18:27:36.628252
39,3.3674034685115752,-7.774989852139782,-3.39086755095517,-0.042960462882666285,-0.01995796286940176,-0.03489796761248921,-0.0017627989951159843,-0.011106640314621023,-0.004120887031385061,52.29114071223682,4.9711970217134125,-0.5017570276434223,0.36015924176300673,164.65324586200947,4.941000875486993,4.941000875486993,-24.848489665666154,38.55016089602059,-2.663282260448239,2023-06-08 18:33:30.540,1.0,2023-06-08,18:25:00,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Sunny,22.0,1,7.0,54.0,2023-06-08 18:28:06.628252
40,1.7542086261251697,-9.761064804740574,0.13034633470618215,0.036116493742751034,-0.17034357780995582,-0.29752407424799776,0.05545695207041243,0.0859683541904973,0.05776220002292615,52.291083266301385,4.971228541684553,-0.6503894850611687,1.041588199932687,163.77416859367565,4.914238066841328,4.914238066841328,-16.39133353855299,40.84995468803074,-17.809464164402176,2023-06-08 18:33:30.540,1.0,2023-06-08,18:25:00,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Sunny,22.0,1,7.0,54.0,2023-06-08 18:28:36.628252
41,0.9674882650215892,-8.490939488745854,1.8569471541694973,0.04823965257949454,-0.1836792973703066,-0.13518638542949854,-0.04391253823539037,0.03105402024568722,-0.08583424225010376,52.35945329873855,4.922216672036159,-0.20941290739087662,0.5050577521324109,48.568144368962976,19.976595208409954,19.976595208409954,-20.81162152242501,36.21119835384713,-6.671575131623642,2023-06-09 20:28:05.778,1.0,2023-06-09,20:22:00,4.0,4.0,3.0,3.0,4.0,3.0,4.0,Sunny,26.0,0,5.0,46.0,2023-06-09 20:19:51.845380
42,1.6027341540282387,-9.431459753744578,1.3859538473173927,0.18951268797559684,-0.23088409398112417,-0.33811470398582816,-0.010919059115932338,0.05621726960442138,-0.06559965145785088,52.35961897677941,4.922684238158279,-0.49526771359766525,0.9473617855183457,72.57595573468019,6.8453566970530115,6.8453566970530115,-25.647021724228875,37.80097629712976,-5.335127355262986,2023-06-09 20:28:05.778,1.0,2023-06-09,20:22:00,4.0,4.0,3.0,3.0,4.0,3.0,4.0,Sunny,26.0,0,5.0,46.0,2023-06-09 20:20:21.845380
43,1.612556537640932,-9.521921804166558,1.4878703389757852,0.19403223440200587,-0.17667835933508286,-0.25930422831644434,-0.002874926567376657,0.049579272586712145,-0.05671795218113038,52.35971879315013,4.923088662645118,-0.6286705169826746,0.8553427537530386,64.59015702622736,5.442454944947471,5.442454944947471,-24.692416341009746,38.638518878847464,-2.1380072756355823,2023-06-09 20:28:05.778,1.0,2023-06-09,20:22:00,4.0,4.0,3.0,3.0,4.0,3.0,4.0,Sunny,26.0,0,5.0,46.0,2023-06-09 20:20:51.845380
44,1.7678533287431089,-9.487267613745852,1.476510517031054,0.035257124522682204,-0.241783976680459,0.018826741419489625,-0.04957666514242024,-0.07957349411900276,-0.06669699847480176,52.3598752651319,4.9234627216493845,-0.6287878217175603,0.8313552694842715,53.95038596699668,5.55746367544815,5.55746367544815,-23.09468553217757,40.34089170730233,2.700116824146896,2023-06-09 20:28:05.778,1.0,2023-06-09,20:22:00,4.0,4.0,3.0,3.0,4.0,3.0,4.0,Sunny,26.0,0,5.0,46.0,2023-06-09 20:21:21.845380
45,1.6430800202538736,-9.529494851919322,1.3012065017342966,0.17287277291232978,-0.17972433823805586,-0.019478271670863776,0.007198715635441418,-0.04064015683914258,-0.07610172389622584,52.36009165864744,4.9237523293876855,-0.5837760152916114,0.9056197300090904,29.693331930625998,5.440548656297781,5.440548656297781,-18.964656587428472,41.50711641343541,8.076014796228312,2023-06-09 20:28:05.778,1.0,2023-06-09,20:22:00,4.0,4.0,3.0,3.0,4.0,3.0,4.0,Sunny,26.0,0,5.0,46.0,2023-06-09 20:21:51.845380
46,1.3937401639498197,-9.488443596371042,1.2187460393490999,0.3380968598640185,-0.2667169716087074,-0.2642769345059293,0.03281581489662064,0.015366020121839035,-0.06923757999844189,52.360359106256546,4.923923002633817,-0.503222675062716,0.8689383336063251,16.928397503771045,5.222135194241121,5.222135194241121,-15.559913507672057,42.5994640847911,9.878620670790657,2023-06-09 20:28:05.778,1.0,2023-06-09,20:22:00,4.0,4.0,3.0,3.0,4.0,3.0,4.0,Sunny,26.0,0,5.0,46.0,2023-06-09 20:22:21.845380
47,1.4903674872663109,-9.511723446543003,1.443525430940864,0.28210878986231985,-0.22020500516295433,-0.10999266086909917,-0.010102566396817565,-0.05775639691428902,-0.06655179308960214,52.36063319120504,4.923966339954376,-0.47729207628096143,0.8189281994037418,270.58985957430053,5.178484928693236,5.178484928693236,-7.881823399861654,43.93294169108073,11.955432942708333,2023-06-09 20:28:05.778,1.0,2023-06-09,20:22:00,4.0,4.0,3.0,3.0,4.0,3.0,4.0,Sunny,26.0,0,5.0,46.0,2023-06-09 20:22:51.845380
48,1.514900917895263,-9.53988395001976,1.0626202030245675,0.3018980147378102,-0.2398661583921183,-0.12310777256140686,0.006991610541491206,-0.011889899258554779,-0.056478398887091705,52.36092175765031,4.923851675090323,-0.41933216291169323,0.9182017023631543,342.968561131681,5.158737435341733,5.158737435341733,-4.427137266433359,44.45606326100021,12.061925677551473,2023-06-09 20:28:05.778,1.0,2023-06-09,20:22:00,4.0,4.0,3.0,3.0,4.0,3.0,4.0,Sunny,26.0,0,5.0,46.0,2023-06-09 20:23:21.845380
49,1.5163522476655584,-9.570423953461408,1.3056295781470464,0.20881995963362548,-0.17032060157694545,-0.16988849826811198,0.0013693992708837706,-0.015327133401452772,-0.053362198240383775,52.36116684276515,4.923682640607334,-0.47608045684173705,0.8466472121057245,330.39936149596593,5.069907753433256,5.069907753433256,-3.3707233033451347,45.2284751560377,11.83620475845592,2023-06-09 20:28:05.778,1.0,2023-06-09,20:22:00,4.0,4.0,3.0,3.0,4.0,3.0,4.0,Sunny,26.0,0,5.0,46.0,2023-06-09 20:23:51.845380
