datetime,Acceleration x,Acceleration y,Acceleration z,Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z,La,Lo,He,V,D,Ho,VA,Magnetic field x,Magnetic field y,Magnetic field z,Weather,Temperature (Celsius),UV index,Wind (m/s),Humidity (%),PACES
1686250492.564081,-4.003439804077148,-1.4371314697265627,9.89282276916504,-0.3911954794228077,-1.306432700134814,1.041568558752537,0.1742577701807022,-0.0879041627049446,-0.126859974861145,52.289018766394,4.980980456323998,-1.3834375916048884,1.3920317888259557,58.18947215123169,6.085563638041457,6.085563638041457,2.0966567993164062,15.346825218200683,-47.69111938476563,0,22.0,1.0,6.0,54.0,15.0
1686250493.564081,-4.195220993041993,-1.3606854400634767,9.506476181030274,-0.9961458672881128,-0.3481327388137579,0.6389904507994653,-0.0517871633172035,-0.0623824454843997,0.2563177920877934,52.28902974236287,4.980986738151509,-1.38039621245116,1.3920317888259557,40.67455741844383,5.019303022972657,5.019303022972657,-2.353373718261719,17.122702407836915,-47.49356384277344,0,22.0,1.0,6.0,54.0,15.0
1686250494.564081,-4.159235824584961,-1.9805763702392576,9.10382849121094,-0.7584607025384905,-0.1881840842217207,0.467485417664051,0.3061781376600265,-0.123931792192161,0.1845170184969902,52.28903444532155,4.981007880317068,-1.3582683987915516,1.407353639602627,56.90919552814405,4.771103921612743,4.771103921612743,-0.5027557373046875,21.157322216033936,-45.12407836914063,0,22.0,1.0,6.0,54.0,15.0
1686250495.564081,-3.750286239624024,-1.297711395263672,10.464469024658204,-0.922297068491578,0.3303156660720705,1.5590359173417094,0.2119715109467506,-0.2916364503093064,0.1303935199975967,52.28903940002905,4.981015395190195,-1.3543968982994556,1.407353639602627,51.27903478737226,4.404854870252936,4.404854870252936,-2.962440490722656,20.59278917312622,-46.138162231445314,0,22.0,1.0,6.0,54.0,15.0
1686250496.564081,-2.5108336944580083,3.5506314239501955,8.630048721313477,-0.2870768000185489,-0.234948755532503,-0.1065526998639107,-0.185756479203701,0.3429711206816137,0.2477982649579644,52.28903403494787,4.981016880807771,-1.4117382960394025,0.6068308353424046,63.617572517040415,5.016118861992509,5.016118861992509,0.035577392578125,-1.7136428833007813,-51.78489379882812,0,22.0,1.0,6.0,54.0,15.0
1686250497.564081,-3.3901950531005864,2.6322312469482423,8.967821319580079,-0.3238679486811161,-0.3338911141902209,0.2380267006158828,-0.0099792702123522,-0.0565475434064865,-0.3627984091639519,52.28903720310106,4.981034398481785,-1.4011162603273988,1.001073122024524,61.30141735227676,6.434390477981221,6.434390477981221,6.059659576416015,1.9611133575439448,-51.22824401855469,0,22.0,1.0,6.0,54.0,15.0
1686250498.564081,-3.649590637207032,3.070519821166992,8.197328567504885,0.1232424075007438,-0.876913041740656,0.1052428650856017,0.0973176160827279,-0.0879775773733854,0.0054726108908653,52.28904038675691,4.9810516846122965,-1.4152017757296562,1.0010731220245237,65.62704632826375,4.527698244383697,4.527698244383697,11.061917877197263,-2.462156295776367,-50.20773315429688,0,22.0,1.0,6.0,54.0,15.0
1686250499.564081,0.2534529418945312,1.659074935913086,9.484906036376954,0.2379208879396319,-0.5551741958409548,-0.0709549679160118,-0.0210519433021545,-0.143613383360207,-0.0416194051504135,52.28904880778626,4.981062155747869,-1.4358931751921773,1.0548207759857031,52.60739264328367,8.220636158529311,8.220636158529311,-12.280709838867187,6.073166847229004,-50.32809143066406,0,22.0,1.0,6.0,54.0,15.0
1686250500.564081,-5.389228042602539,0.6699318695068361,8.875777725219727,-0.852905587568879,-0.8506361077576876,0.5844003776907922,-0.9927673168480396,0.7555125415325165,0.3144527568947524,52.289055265925306,4.981073783309376,-1.4416214330121877,1.0666416883468477,51.52057296321127,5.038128623534861,5.038128623534861,15.066002655029298,9.781640243530273,-46.02579956054687,0,22.0,1.0,6.0,54.0,15.0
1686250501.564081,-7.592825637817382,-4.989214874267578,2.794059722900391,-0.3451938259005546,0.7281967422366142,1.1715920480266215,-0.3901545971632004,0.4001454275101423,-0.270201650261879,52.28906594239579,4.98108217990487,-1.439709318801761,1.0742186307906954,34.66597230524629,4.263875487193275,4.263875487193275,23.09946823120117,41.03964500427246,-3.36610107421875,0,22.0,1.0,6.0,54.0,15.0
1686250502.564081,0.8645122375488283,-8.05263945007324,1.4829661560058591,0.8273116412647068,1.5032320792078973,0.0419633325040339,-0.1007860839366912,0.4007071558386087,-0.5400270988699049,52.28907658098382,4.981108726071955,-1.4556839102879169,1.4652837514876935,51.98710376350208,4.227203537777723,4.227203537777723,-18.185519409179687,44.34475479125977,1.2170211791992187,0,22.0,1.0,6.0,54.0,15.0
1686250503.564081,0.7607779541015626,-10.007708862304687,1.2738360443115235,-0.0283017516732215,-0.454330995082855,-0.3215198676735162,-0.0422353442758321,-0.1264330402016639,-0.0464876503217965,52.28908574303114,4.981113038867761,-1.674086174927652,1.1747223360225978,59.70640854726921,4.848839612523081,4.848839612523081,-22.442881774902343,42.86643943786621,-0.1789306640625,0,22.0,1.0,6.0,54.0,15.0
1686250504.564081,0.922950714111328,-9.331340377807615,1.1349249114990232,-0.0388045642822981,0.272239051759243,0.0212183907777071,0.1023502811789512,0.2763491466641426,-0.0951737251132726,52.28909174892288,4.98112598649906,-1.650476575829089,1.1547724083852555,54.4592523927173,4.844760541252196,4.844760541252196,-23.53098907470703,42.32468948364258,2.303096008300781,0,22.0,1.0,6.0,54.0,15.0
1686250505.564081,0.678598846435547,-8.977506179809572,1.53902458190918,-0.0700105548799037,0.5771118818521499,-0.0934561793357133,-0.1156486183404922,-0.1665329679846763,-0.012893696129322,52.28910130744527,4.981139274739364,-1.6444426914677024,1.2527626012969189,50.539165694550384,4.837119241518272,4.837119241518272,-23.1882568359375,42.70448951721191,-0.9960479736328124,0,22.0,1.0,6.0,54.0,15.0
1686250506.564081,0.9688752136230468,-9.581485198974608,0.4968468017578125,-0.069270743228495,0.0104297370314598,-0.6526855654120446,-0.0708696242421865,0.052645693719387,-0.0414215507917106,52.28910710888267,4.981154430626491,-1.3996366243809462,1.2577309102934962,53.606635277584495,4.8328764656054926,4.8328764656054926,-23.824452209472657,42.02058296203613,2.8544219970703124,0,22.0,1.0,6.0,54.0,15.0
1686250507.564081,1.1411369934082034,-10.444021545410155,1.0734776916503908,-0.261184459336102,-0.843930213868618,0.1285741618573665,0.1705850735306739,-0.2004565134644508,0.0602611396228894,52.28911104474175,4.981170307598519,-1.3708492293953896,1.1677662132143254,63.04929658448479,4.8430657756251465,4.8430657756251465,-24.87220458984375,41.43746147155762,4.651820373535156,0,22.0,1.0,6.0,54.0,15.0
1686250508.564081,1.9270776214599612,-9.65953289794922,0.6382277984619141,0.5172294646203518,0.0056729101538658,-0.2837538639083504,-0.0078822009265422,0.0128708899021148,-0.0440663872286677,52.28911716287545,4.981183397623344,-1.1670468542724848,1.1499226194023089,55.589899093672216,4.853268509985315,4.853268509985315,-24.76126708984375,41.37821350097656,4.07373046875,0,22.0,1.0,6.0,54.0,15.0
1686250509.564081,1.1366762695312498,-10.111667678833008,2.243953674316406,-0.2719785509929061,-0.5280937959551812,0.3440172491669656,-0.0452893251553177,-0.0483911760151386,-0.0085928756743669,52.28912372613867,4.981192914100046,-1.1048955181613564,1.0406372876240857,44.395240782279465,4.860669976151547,4.860669976151547,-26.36204376220703,41.11121559143066,-1.2348922729492189,0,22.0,1.0,6.0,54.0,15.0
1686250510.564081,1.498713409423828,-9.166847442626953,1.490076370239258,0.0475011792853474,0.4409224525094032,0.3626984234377742,0.0786385998129844,-0.163571860268712,-0.0466425362974405,52.28912641723478,4.981208973785503,-0.993925902992487,1.047670917135314,59.31337878367043,4.866432356934757,4.866432356934757,-27.09583740234375,40.97797203063965,2.8135696411132813,0,22.0,1.0,6.0,54.0,15.0
1686250511.564081,1.0113269348144531,-9.7481336517334,-0.1013093261718749,-0.0752999461591243,-0.1070401822328567,-0.9172762727178632,-0.0229455802589654,0.093258561193943,0.0487298917025327,52.289132628731615,4.981221024564041,-0.8165245642885566,1.0600220398698683,53.86632698250529,4.8793154133865,4.8793154133865,-24.692665100097656,41.63990325927735,4.073056030273437,0,22.0,1.0,6.0,54.0,15.0
1686250512.564081,0.5047653350830078,-9.576560440063478,1.6791781311035154,-0.4141906782388688,0.1517924319505691,0.7180447516031563,0.0050398440100252,0.199889331497252,0.078524724394083,52.28913730842741,4.981232333089386,-1.653047907166183,1.046096610151544,51.94094966208269,4.885168502941631,4.885168502941631,-23.74862670898437,42.15247421264648,4.401425170898437,0,22.0,1.0,6.0,54.0,15.0
1686250513.564081,1.0606194305419925,-9.30414193725586,0.8589587860107422,0.2398113841228187,0.3009840223789215,-0.6421631646305322,0.0033898819237947,-0.1092039014212787,0.0497876197099685,52.28914433301223,4.981249205859831,-1.642731892876327,1.159759135341225,54.60485079155183,4.881934721384062,4.881934721384062,-22.99303436279297,42.64633712768555,2.2633041381835937,0,22.0,1.0,6.0,54.0,15.0
1686250514.564081,0.7348069610595703,-9.865878799438477,1.626397888183594,-0.0954774302244186,-0.1029162579774857,0.7439071874320509,0.0524263486266136,-0.2965685434639454,-0.033280205540359,52.28914853598421,4.981265752772146,-1.5136722642928362,1.0204323225131513,61.110958800383045,4.883671783667601,4.883671783667601,-22.97331848144531,42.55629043579101,4.61151123046875,0,22.0,1.0,6.0,54.0,15.0
1686250515.564081,0.3314108276367188,-9.60631855773926,0.3544179840087891,-0.3541959615759551,0.0824722285866737,-0.4315744357556106,-0.0377160795032978,0.2996069461107254,-0.0817547583952546,52.28915560900027,4.9812744599046574,-1.3447582349181175,0.9156078107824128,47.20033901146126,4.889220374939051,4.889220374939051,-22.812956237792967,42.72158203125,4.42384033203125,0,22.0,1.0,6.0,54.0,15.0
1686250516.564081,0.4250261535644531,-10.457927627563476,1.244841339111328,-0.3289019591622054,-0.7719143271446228,0.3356788236312568,-0.0181188877671957,0.0606775529682636,0.0660169113019946,52.289163111123294,4.981287322232712,-0.5426092874258757,1.0647783866646077,47.73193120323331,4.899541549606181,4.899541549606181,-23.01288757324219,42.581713104248045,4.706568908691406,0,22.0,1.0,6.0,54.0,15.0
1686250517.564081,0.9962383117675784,-9.38946450805664,1.022793090820313,-0.1760425601899624,0.3512028340101242,-0.0488897175863385,0.0964574108831584,-0.1781170576810836,0.0346224407665431,52.28916934318171,4.981302678929098,-0.864174603484571,1.28628338146704,56.84936383296005,4.908742099114263,4.908742099114263,-24.641145324707036,41.6429931640625,4.408348083496094,0,22.0,1.0,6.0,54.0,15.0
1686250518.564081,1.434227508544922,-9.35099450683594,1.3515693969726563,0.0840789922848344,0.2933225326538086,0.2025220563411712,0.0371516333892941,-0.0092642374336719,-0.0022543186787515,52.28917490274611,4.98131476092349,-1.0839240439236164,1.1096790779295018,52.39210682754359,4.905349808980394,4.905349808980394,-24.663540649414063,41.47902755737304,4.917002868652344,0,22.0,1.0,6.0,54.0,15.0
1686250519.564081,1.0821662902832034,-9.133673095703124,2.29203369140625,0.0115972538292407,0.5517010390758514,0.9341137585788968,0.0487569847868548,-0.0509041663673189,-0.0074337869882583,52.28918444024178,4.981326208711768,-1.1151689272373917,1.223977894943211,42.285942125409385,4.905729794030279,4.905729794030279,-24.222000122070312,41.73850335015191,3.2816399468315973,0,22.0,1.0,6.0,54.0,15.0
1686250520.564081,0.9869426422119142,-9.442229782104494,0.4386478271484375,0.0686637912802397,0.163139831006527,-0.840614272490144,-0.0680186361074447,0.2555609419941902,-0.0984018808463588,52.2891872537484,4.981341939805778,-1.237377418205142,1.128458775447891,58.68436539636903,4.903475521020149,4.903475521020149,-23.3115234375,42.04000701904297,3.084619140625,0,22.0,1.0,6.0,54.0,15.0
1686250521.564081,0.8462202758789064,-10.118852737426758,0.7242389373779298,-0.1282589457705616,-0.589136797785759,-0.5772875102832915,0.0080000720918178,0.1452149868011474,0.0259858971461653,52.289189414880944,4.981357431722724,-1.028691821731627,1.0609042174916157,70.57925515472458,4.905968543547129,4.905968543547129,-24.19247894287109,42.05341758728027,2.308088684082031,0,22.0,1.0,6.0,54.0,15.0
1686250522.564081,0.6045328674316407,-9.421677520751953,1.5329921264648436,-0.0706829262077808,0.1637158986926078,-0.1312284907847642,0.0092723987996578,0.1337184771895408,0.0352891599293798,52.28920065402121,4.981372176617913,-0.924313954077661,1.35752092251763,52.06674037136827,4.90513454772064,4.90513454772064,-23.152507019042968,42.48037872314453,0.0401107788085937,0,22.0,1.0,6.0,54.0,15.0
1686250523.564081,0.7835905151367187,-9.792441513061524,1.4503789215087892,-0.2110083835422992,-0.1402405557632446,-0.2828906760066748,0.1025937559083104,-0.3184467367827892,0.0257594745606184,52.28920507023108,4.981383938146984,-1.1839431002736092,1.07986902174694,51.34215690850345,4.898426164290729,4.898426164290729,-24.39433898925781,41.92949447631836,-0.3495529174804687,0,22.0,1.0,6.0,54.0,15.0
1686250524.564081,0.8824299774169923,-9.803922637939454,2.0179237060546877,0.0147782089859247,-0.1330370199680328,0.8320640936940908,0.0142969874665141,-0.1976702243089675,-0.0361216088291257,52.28921071286096,4.981398183218939,-1.1135572586208582,1.0720484488030908,56.91410100955689,4.896164345537391,4.896164345537391,-22.32149810791016,42.61061553955078,3.5398849487304687,0,22.0,1.0,6.0,54.0,15.0
1686250525.564081,0.6937922515869139,-9.308303283691409,0.7001390533447265,-0.2313635425642133,0.3848911576867103,-0.4247655943259597,-0.1029550313949585,0.1401443481445312,-0.0815143801271915,52.289216077635366,4.981414361329363,-1.1261039935052397,1.136410640135115,63.70814946315118,4.889035817821243,4.889035817821243,-23.385470581054687,42.20947113037109,2.50096435546875,0,22.0,1.0,6.0,54.0,15.0
1686250526.564081,0.991732681274414,-10.58398049926758,1.203153030395508,-0.0044172863736748,-0.9701448195576668,-0.0696544813737272,0.0193850953131914,0.0993826266378164,0.0208591166883707,52.289223352088776,4.981425138249636,-1.2212978033348918,1.0060368001727724,49.6407446629893,4.891453010051095,4.891453010051095,-23.38047637939453,42.06009826660157,2.691241455078125,0,22.0,1.0,6.0,54.0,15.0
1686250527.564081,0.7743846588134767,-9.298917800903322,1.6656163330078129,-0.1449627013429999,0.4816362642645836,0.4268906332924961,0.0516960561275482,-0.1645594358444214,0.1234132643789052,52.28923101921868,4.981437909817149,-1.3950490020215511,1.1193346039238403,46.98059431607167,4.89307029128829,4.89307029128829,-23.488682556152344,42.0162857055664,2.283770751953125,0,22.0,1.0,6.0,54.0,15.0
1686250528.564081,1.5134278106689456,-9.541862594604492,0.4401447143554686,0.4688847002238034,0.1291371610164643,-0.3390288286954164,-0.1804374810308218,0.0230078645050525,-0.0319175716489553,52.28923789331252,4.981451634515751,-1.364641330204904,1.11774937437864,50.65718720735171,4.884730788818316,4.884730788818316,-23.88807373046875,41.63412132263184,5.058319091796875,0,22.0,1.0,6.0,54.0,15.0
1686250529.564081,1.1840677185058597,-9.933882385253906,0.186616928100586,-0.0645724031254648,-0.2362956324219704,0.7703715941123666,0.0143065340816974,0.0342583816498518,-0.1106214815750718,52.28924401100947,4.981465129660274,-1.0612109256908298,1.0512100245032483,46.35837365898018,4.8795669115025735,4.8795669115025735,-25.807879638671874,40.567404174804686,9.094149780273437,0,22.0,1.0,6.0,54.0,15.0
1686250530.564081,1.5512391815185549,-9.22033122253418,-1.05379362487793,-0.2352155347466469,0.4160305631160736,-0.2121369765624403,-0.0937700651586055,-0.0015270095318555,-0.0320232676342129,52.2892512721425,4.9814753926446205,-1.4485641680657864,1.0296770943257023,42.25064574979519,4.872650312316168,4.872650312316168,-29.511933898925783,37.7163646697998,8.955703735351562,0,22.0,1.0,6.0,54.0,15.0
1686250531.564081,1.509715530395508,-9.614820877075196,-0.0583187255859375,-0.1435180516988038,-0.0167858943343162,-0.1684566457271576,0.0770632240921258,-0.0920618116855621,0.0284998855553567,52.28925734326204,4.981489055929866,-1.4699753960594537,1.008603543770678,50.698260283764,4.8639202580994505,4.8639202580994505,-28.344039916992188,38.796482467651366,7.024903869628906,0,22.0,1.0,6.0,54.0,15.0
1686250532.564081,1.3111085357666017,-9.868737854003903,0.0080382843017577,-0.2549626345038414,-0.1635104275345802,0.1576023423671722,0.0394377999007701,-0.0956460576038807,0.0207463909871876,52.28926467277479,4.981501813988125,-1.4419233305379748,1.0541710369829138,48.315318486352965,4.861555017263325,4.861555017263325,-27.58813018798828,38.89228057861328,8.726560974121094,0,22.0,1.0,6.0,54.0,15.0
1686250533.564081,1.871588012695312,-9.582607864379884,0.2124681701660156,0.5085836984664203,0.0904115779995918,-0.1602157517485319,0.0152294111438095,0.0068952351808547,-0.022228608187288,52.28927181118328,4.9815143998470575,-1.7791342614218593,1.2028002520787957,47.666368260874485,4.8097608701246815,4.8097608701246815,-27.512471008300786,39.60236167907715,5.8241119384765625,0,22.0,1.0,6.0,54.0,15.0
1686250534.564081,0.8865464172363282,-9.863843032836916,1.286649398803711,-0.573001954369247,-0.1658602480888366,0.9748798801749944,0.0671031540259718,-0.2316726410761475,-0.0576725674793124,52.28927801176055,4.981527690428916,-1.5938740652054548,1.189149071233683,47.91455882268748,4.815409312518034,4.815409312518034,-28.13945159912109,39.47895851135254,6.311798095703125,0,22.0,1.0,6.0,54.0,15.0
1686250535.564081,1.2798834686279297,-9.08606044006348,-0.0823737030029296,-0.1106611363068222,0.6281584838032723,-0.5201122881174087,-0.058692411892116,-0.0553037410601973,-0.0217757493257522,52.28928355523204,4.981542004339126,-0.7728062933310866,1.1935233336802236,52.4434614014744,4.809476528824026,4.809476528824026,-27.62671661376953,39.75026512145996,6.619755554199219,0,22.0,1.0,6.0,54.0,15.0
1686250536.564081,1.4001733245849608,-10.024219528198245,-0.0827928314208984,0.1272712121754884,-0.3918534958362579,-0.559592571258545,0.0166631590574979,0.1464353367686271,0.0373233028687536,52.28928778017012,4.981550052421326,-1.8665870521217585,0.9774540633390388,50.61808116687649,4.813412035798241,4.813412035798241,-26.855044555664065,39.97923316955566,7.106845092773438,0,22.0,1.0,6.0,54.0,15.0
1686250537.564081,1.2040062561035156,-9.911653610229491,0.3673211517333984,-0.1562919082492589,-0.201392491221428,0.1945430043339729,0.0013301838189363,0.0152114290744066,0.0499564088881015,52.28929810993324,4.981565231478045,-1.732358481734991,1.1600357078056582,46.18698098690931,4.811210486226094,4.811210486226094,-27.37460784912109,39.41082649230957,7.441827392578125,0,22.0,1.0,6.0,54.0,15.0
1686250538.564081,1.5758180694580075,-9.923883178710938,-0.4777016143798827,0.259859114818275,-0.2741196332573891,-0.5904213159475475,-0.0707793602719903,0.2059669164009392,-0.0309714269358664,52.28930450238097,4.98158133349517,-1.1563076255843043,1.1938154412394524,48.189452175615294,4.811833183767811,4.811833183767811,-27.882957458496094,39.24755668640137,6.426438903808593,0,22.0,1.0,6.0,54.0,15.0
1686250539.564081,1.1439810791015623,-10.663644836425782,0.3174748077392577,-0.2470486327707767,-1.0125225734710692,-0.0604287043176591,-0.0979716668836772,0.1453947866335511,-0.086503817141056,52.28930662864445,4.981600626784315,-1.4516973262652757,1.1980321744851177,58.200896603824894,4.812089430426554,4.812089430426554,-28.61807556152344,39.11772346496582,4.8138580322265625,0,22.0,1.0,6.0,54.0,15.0
1686250540.564081,1.3786331176757811,-9.517478302001953,-0.0422122192382811,0.0105360978841781,0.1829710137248039,-0.1430942857079206,0.0271959632635116,-0.1153662208467722,-0.0045214066281914,52.28931669584711,4.981616168377833,-1.006913491524756,1.353987073443389,53.23930880245029,4.808746069803593,4.808746069803593,-27.801492309570317,38.91001930236816,7.911343383789062,0,22.0,1.0,6.0,54.0,15.0
1686250541.564081,1.613315093994141,-10.171348571777344,-0.0420625305175781,0.0300426139533519,-0.5723372209668159,-0.2199488201290368,-0.1145768329501152,0.1126314990222454,-0.0967987705022096,52.289320109132966,4.981627036748539,-1.3366451924666762,1.1213714439649711,56.06838550583966,4.808537542159257,4.808537542159257,-28.607809448242183,38.53133506774903,7.8879852294921875,0,22.0,1.0,6.0,54.0,15.0
1686250542.564081,1.4801969146728515,-10.573113098144532,0.093839859008789,-0.2188603536263109,-0.8758663609027864,0.2458000402674079,0.1325543481856584,0.0220207709819078,0.1085168227553367,52.28932785633212,4.981638615530088,-1.3358812667429447,1.1367562984495214,54.20533932796614,4.809183432217453,4.809183432217453,-28.97281188964844,38.22519493103027,8.94271240234375,0,22.0,1.0,6.0,54.0,15.0
1686250543.564081,1.1460467834472658,-9.206619735717776,0.469857925415039,-0.2019887318015098,0.5722502728700638,0.3212953199744224,0.0795874398201704,-0.1720149245113134,0.0609665885567665,52.289333555934434,4.981649080313188,-1.3161134673282504,1.047925904278849,53.58038084064043,4.812372019864214,4.812372019864214,-28.168495178222656,39.10196228027344,7.355247497558594,0,22.0,1.0,6.0,54.0,15.0
1686250544.564081,1.5003749542236329,-9.59352017211914,0.1894310760498046,0.1969462392032146,0.0868876365423202,-0.1633286960721015,-0.1112069748342037,0.0424236983060836,-0.0353126291185617,52.28933888583047,4.981656097034938,-1.6090504052117467,0.9202846251894438,48.65377467764602,4.812710850509673,4.812710850509673,-28.466920471191408,39.287282180786136,6.260621643066406,0,22.0,1.0,6.0,54.0,15.0
1686250545.564081,1.386102584838867,-9.625688278198243,0.6568640441894532,-0.0976747334674,0.0177509772777557,0.4200210466012359,0.0206721901893615,0.0713942259550094,-0.0686564793810248,52.28934709411878,4.981670624815715,-1.3061724919825792,1.104295525743468,47.29615799789288,4.813604594990982,4.813604594990982,-29.26607818603516,38.81178169250488,6.914631652832031,0,22.0,1.0,6.0,54.0,15.0
1686250546.564081,1.1724369049072263,-8.97605419921875,0.373099136352539,-0.3067429450750351,0.667509426534176,0.2317259164452552,-0.1077822994440794,-0.0816246792674064,-0.0050266501493752,52.28935308896088,4.98168369781423,-1.36712936591357,1.1375779406665478,50.71623373075072,4.811061316492528,4.811061316492528,-28.37639465332031,38.98525466918945,7.87938232421875,0,22.0,1.0,6.0,54.0,15.0
1686250547.564081,1.500659362792969,-9.57277331542969,-0.1133892059326171,0.0592340194880962,0.0815073210597038,-0.424928388118744,-0.0897932097315788,-0.0286773413419723,-0.0332746602594852,52.28935825901011,4.981697045924501,-1.4293417492881415,1.1229188708274649,54.60810839437615,4.811850944701667,4.811850944701667,-28.15395965576172,39.35976371765137,7.440223693847656,0,22.0,1.0,6.0,54.0,15.0
1686250548.564081,0.9214388580322266,-9.607531036376953,1.0117161254882814,-0.4974047869294883,0.0329590589404105,0.8146130785793065,0.0947952426970005,0.0682969103567302,0.0405538171529769,52.289367757942486,4.981711254143502,-1.8122441731393335,1.2928276823816318,51.24624091012776,4.813265250234784,4.813265250234784,-27.829542541503905,39.44450035095215,8.579241943359374,0,22.0,1.0,6.0,54.0,15.0
1686250549.564081,2.00175732421875,-8.92002571105957,-0.2813998260498047,0.2169221551269292,0.6575449524521828,-0.1586025670766829,-0.111907860264182,0.017312353849411,-0.0302363656461238,52.2893789987029,4.98172999541752,-1.01649263035506,1.5856104255612742,49.932428244520366,4.812193878491534,4.812193878491534,-29.87641296386719,38.47858581542969,8.014750671386718,0,22.0,1.0,6.0,54.0,15.0
1686250550.564081,1.878847915649414,-9.721533966064452,-0.4065395965576172,0.365392440341413,-0.1274213540554047,-0.8191921647191048,0.0088538113050162,-0.0195730336010456,0.0069201242178678,52.28938477566589,4.981735310710407,-1.5279374485835433,1.330698256932032,46.65686795501896,4.81029102542291,4.81029102542291,-28.292887878417968,39.70387649536133,6.354035949707031,0,22.0,1.0,6.0,54.0,15.0
